Algorithm,Candidate Type,Covering Radius,Dataset,Distance Cache Reused,Distance Metric,Evaluation,Experiment Name,Feature Normalization,Final Percentage,First Center Position,Fitness,Generated Subsets,Initial Center Strategy,Model,Order Cache Reused,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Selection Scope,Split Seed,Target Metric,Training Seed,Uses Class Labels For Selection,Uses Validation For Selection
KCG,global_k_center_greedy,46.2131398724973,TINYIMAGENET,True,squared_euclidean,0,main_global_kcg_tinyimagenet_alexnet_all,none,0.75,62739,,1,seeded_random_global_instance,alexnet,True,0.75,TINYIMAGENET_alexnet_KCG_accuracy_kp7500_seed789,789,60000,2.646890737116337,global,42,accuracy,100789,False,False
