Accepted,Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Current Fitness,Current Fitness Before,Current Solution ID After,Current Solution ID Before,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Hamming Distance,Improved Best,Initial Percentage,Model,Neighbor Swaps,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
True,LS,0.976,1,1,initial,0.976,,1,,MNIST,1,prelim_features_mnist_alexnet_LS_kp90,0.9,0.976,0,True,0.9,alexnet,0,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,1,42,accuracy,100123,0.976,10,0.08300275785312988,36.271227926015854,10,0.08300275785312988,valid,0.9756279089867439,0.9757066170536375,0.975773643489059,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,2,prelim_features_mnist_alexnet_LS_kp90,0.9,0.9746666666666667,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,2,42,accuracy,100123,0.9746666666666667,10,0.08456121281743981,36.05863962508738,10,0.08456121281743981,valid,0.9742692768641901,0.9744103794117575,0.9742762658128999,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,3,prelim_features_mnist_alexnet_LS_kp90,0.9,0.9740833333333333,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,3,42,accuracy,100123,0.9740833333333333,10,0.08460901202928896,36.121952379122376,10,0.08460901202928896,valid,0.9736997368384388,0.9739604367012514,0.9735291732075417,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,4,prelim_features_mnist_alexnet_LS_kp90,0.9,0.9729166666666667,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,4,42,accuracy,100123,0.9729166666666667,5,0.08754009525058791,36.0853480771184,10,0.08754009525058791,valid,0.9724727831267412,0.9730172796750036,0.9722478041241691,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,5,prelim_features_mnist_alexnet_LS_kp90,0.9,0.97375,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,5,42,accuracy,100123,0.97375,9,0.08584813864078994,36.17397733964026,10,0.08584813864078994,valid,0.97341702505684,0.9736239521866675,0.9733739905908539,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,6,prelim_features_mnist_alexnet_LS_kp90,0.9,0.96925,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,6,42,accuracy,100123,0.96925,5,0.09479602918184052,36.13237689435482,10,0.09479602918184052,valid,0.968827562801312,0.96902579633716,0.9690688356946959,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,7,prelim_features_mnist_alexnet_LS_kp90,0.9,0.97375,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,7,42,accuracy,100123,0.97375,7,0.08612236374849454,36.15990736708045,10,0.08612236374849454,valid,0.973346164207283,0.9733059898085576,0.9735980408100392,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,8,prelim_features_mnist_alexnet_LS_kp90,0.9,0.9720833333333333,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,8,42,accuracy,100123,0.9720833333333333,8,0.09473784074455034,36.209269715473056,10,0.09473784074455034,valid,0.9717826186085897,0.9722377243857887,0.9716094971776794,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,9,prelim_features_mnist_alexnet_LS_kp90,0.9,0.9741666666666666,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,9,42,accuracy,100123,0.9741666666666666,6,0.08676366218365729,35.95945514366031,10,0.08676366218365729,valid,0.9738580764899766,0.9740256606848862,0.973793701407652,100123
False,LS,0.976,1,1,neighbor,0.976,0.976,1,1,MNIST,10,prelim_features_mnist_alexnet_LS_kp90,0.9,0.97425,20,False,0.9,alexnet,10,0.9,MNIST_alexnet_LS_accuracy_kp9000_seed123,123,43200,10,42,accuracy,100123,0.97425,10,0.08396106817744052,36.232632003724575,10,0.08396106817744052,valid,0.973861328087866,0.9740552273549588,0.9738307211902033,100123
