Algorithm,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generated Subsets,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Split Seed,Target Metric,Training Seed,Uses Validation For Selection
SRS,single_stratified_random_sample,CIFAR10,0,main_srs_cifar10_alexnet_kp75,0.75,,1,alexnet,0.75,CIFAR10_alexnet_SRS_accuracy_kp7500_seed1024,1024,30000,0.030140109360218048,42,accuracy,101024,False
