Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.9624166666666667,1,1,initial,,,MNIST,1,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.9624166666666667,0,True,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,1,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,1,42,accuracy,100789,0.9624166666666667,10,0.12401248763408512,13.62291824631393,10,0.12401248763408512,valid,0.961995122919129,0.9624132591167653,0.9622384330401212,100789
MEM,0.9624166666666667,1,1,initial,,,MNIST,2,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.9611666666666666,0,False,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,2,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,2,42,accuracy,100789,0.9611666666666666,10,0.12920441148336978,13.643750596791506,10,0.12920441148336978,valid,0.9605653882748362,0.9608167889233779,0.960716031322742,100789
MEM,0.9624166666666667,1,1,initial,,,MNIST,3,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.9608333333333333,0,False,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,3,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,3,42,accuracy,100789,0.9608333333333333,9,0.12462338414477805,13.601875346153975,10,0.12462338414477805,valid,0.9601649806758207,0.9608177504185417,0.9600902795383159,100789
MEM,0.9624166666666667,1,1,initial,,,MNIST,4,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.9620833333333333,0,False,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,4,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,4,42,accuracy,100789,0.9620833333333333,8,0.12266163920176526,13.567490065470338,10,0.12266163920176526,valid,0.9615174502132329,0.9620060284242268,0.9613516705118599,100789
MEM,0.9624166666666667,1,1,initial,,,MNIST,5,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.9609166666666666,0,False,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,5,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,5,42,accuracy,100789,0.9609166666666666,9,0.12329820797530314,13.559473503381014,10,0.12329820797530314,valid,0.9603804895801089,0.9610483488630954,0.960139038334985,100789
MEM,0.9626666666666667,6,6,initial,,,MNIST,6,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.9626666666666667,0,True,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,6,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,6,42,accuracy,100789,0.9626666666666667,10,0.11930101293325424,13.560763902962208,10,0.11930101293325424,valid,0.9620701060854927,0.9625321155532411,0.9618761205106734,100789
MEM,0.963,7,7,initial,,,MNIST,7,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.963,0,True,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,7,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,7,42,accuracy,100789,0.963,9,0.1174011180990686,13.55729735456407,10,0.1174011180990686,valid,0.9624963885629457,0.9629267177601097,0.9624323661852298,100789
MEM,0.963,7,7,initial,,,MNIST,8,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.9624166666666667,0,False,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,8,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,8,42,accuracy,100789,0.9624166666666667,6,0.12092570584267377,13.552120886743069,10,0.12092570584267377,valid,0.9616350783458716,0.9621864604850747,0.9614569166606097,100789
MEM,0.963,7,7,initial,,,MNIST,9,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.9619166666666666,0,False,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,9,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,9,42,accuracy,100789,0.9619166666666666,9,0.12197989393894872,13.492400201037526,10,0.12197989393894872,valid,0.9614507117159174,0.9618880021938276,0.9615417244809124,100789
MEM,0.963,7,7,initial,,,MNIST,10,prelim_features_mnist_alexnet_MEM_kp25,0.25,0.96075,0,False,0.25,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,10,0.25,MNIST_alexnet_MEM_accuracy_kp2500_seed789,789,12000,10,42,accuracy,100789,0.96075,8,0.12266408718811969,13.503218991681933,10,0.12266408718811969,valid,0.9601522672002591,0.9606164505815098,0.9601344472940371,100789
