Algorithm,Candidate Type,Covering Radius,Dataset,Distance Cache Reused,Distance Metric,Evaluation,Experiment Name,Feature Normalization,Final Percentage,First Center Position,Fitness,Generated Subsets,Initial Center Strategy,Model,Order Cache Reused,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Selection Scope,Split Seed,Target Metric,Training Seed,Uses Class Labels For Selection,Uses Validation For Selection
KCG,global_k_center_greedy,41.33554104067104,TINYIMAGENET,True,squared_euclidean,0,main_global_kcg_tinyimagenet_alexnet_all,none,0.9,58905,,1,seeded_random_global_instance,alexnet,True,0.9,TINYIMAGENET_alexnet_KCG_accuracy_kp9000_seed456,456,72000,2.7072437554597855,global,42,accuracy,100456,False,False
