Accepted,Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Current Fitness,Current Fitness Before,Current Solution ID After,Current Solution ID Before,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Hamming Distance,Improved Best,Initial Percentage,Model,Neighbor Swaps,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
True,LS,0.97125,1,1,initial,0.97125,,1,,MNIST,1,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.97125,0,True,0.75,swintransformer,0,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,1,42,accuracy,100456,0.97125,10,0.09206697423942387,24.24949780665338,10,0.09206697423942387,valid,0.9706861212052914,0.9708010751243066,0.970679402590485,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,2,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.96675,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,2,42,accuracy,100456,0.96675,10,0.10151495421553651,24.142674086615443,10,0.10151495421553651,valid,0.9661503959041229,0.9668283264289366,0.9660011744754889,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,3,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9701666666666666,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,3,42,accuracy,100456,0.9701666666666666,9,0.09626694903957347,24.285457437857985,10,0.09626694903957347,valid,0.9696227118010283,0.9699786216383657,0.9694724659655524,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,4,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9703333333333334,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,4,42,accuracy,100456,0.9703333333333334,10,0.09179747595575949,24.573725121095777,10,0.09179747595575949,valid,0.9696997475481874,0.970203925986812,0.9694456324949984,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,5,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.96925,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,5,42,accuracy,100456,0.96925,10,0.09678810263549288,24.293713495135307,10,0.09678810263549288,valid,0.9687908628518885,0.9689679257175454,0.9688580097182443,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,6,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9708333333333333,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,6,42,accuracy,100456,0.9708333333333333,10,0.09250971367210149,24.38481031358242,10,0.09250971367210149,valid,0.9703049857294372,0.9706378801800734,0.9701349516834229,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,7,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9699166666666666,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,7,42,accuracy,100456,0.9699166666666666,9,0.09529186535129945,24.590228628367186,10,0.09529186535129945,valid,0.9694150481788546,0.9694910479201793,0.9693917311428049,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,8,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9705,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,8,42,accuracy,100456,0.9705,9,0.09486193357780576,24.16970782727003,10,0.09486193357780576,valid,0.9700182417529579,0.9699878796904097,0.9701138335477297,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,9,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9684166666666667,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,9,42,accuracy,100456,0.9684166666666667,10,0.09717410341091454,24.136160442605615,10,0.09717410341091454,valid,0.9676554659602902,0.9689874289455167,0.9671424059879146,100456
False,LS,0.97125,1,1,neighbor,0.97125,0.97125,1,1,MNIST,10,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9695,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed456,456,36000,10,42,accuracy,100456,0.9695,10,0.09561303685729702,24.114980582147837,10,0.09561303685729702,valid,0.9689111344008998,0.9691836084268208,0.9689231538529792,100456
