Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.97225,1,1,initial,,,MNIST,1,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.97225,0,True,0.75,efficientnetv2,False,0,0,,,,,,,,,1,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,1,42,accuracy,100456,0.97225,10,0.09069513126338521,29.31270587258041,10,0.09069513126338521,valid,0.9718280354169945,0.9718587550374748,0.971888862923894,100456
GEN,0.97225,1,1,initial,,,MNIST,2,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.971,0,False,0.75,efficientnetv2,False,0,0,,,,,,,,,2,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,2,42,accuracy,100456,0.971,10,0.09211721962690353,29.373454159125686,10,0.09211721962690353,valid,0.9705569722181899,0.9705998391786868,0.9706280082163239,100456
GEN,0.97225,1,1,initial,,,MNIST,3,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.97125,0,False,0.75,efficientnetv2,False,0,0,,,,,,,,,3,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,3,42,accuracy,100456,0.97125,9,0.09487750571717819,29.256462512537837,10,0.09487750571717819,valid,0.9708382609568448,0.971135155532982,0.9706635288672574,100456
GEN,0.97225,1,1,initial,,,MNIST,4,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9716666666666667,0,False,0.75,efficientnetv2,False,0,0,,,,,,,,,4,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,4,42,accuracy,100456,0.9716666666666667,10,0.09561114042749008,29.308607375249267,10,0.09561114042749008,valid,0.9713037222750556,0.9713798210516437,0.9713885997805418,100456
GEN,0.9725,5,5,initial,,,MNIST,5,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9725,0,True,0.75,efficientnetv2,False,0,0,,,,,,,,,5,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,5,42,accuracy,100456,0.9725,10,0.0922470865038534,29.224876331165433,10,0.0922470865038534,valid,0.9719938878778132,0.9720628899457701,0.972193205271299,100456
GEN,0.9728333333333333,6,6,initial,,,MNIST,6,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9728333333333333,0,True,0.75,efficientnetv2,False,0,0,,,,,,,,,6,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,6,42,accuracy,100456,0.9728333333333333,10,0.08922787647570173,29.222102157771587,10,0.08922787647570173,valid,0.9724340408236107,0.9724406276780503,0.9725452028656688,100456
GEN,0.9728333333333333,6,6,initial,,,MNIST,7,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.97275,0,False,0.75,efficientnetv2,False,0,0,,,,,,,,,7,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,7,42,accuracy,100456,0.97275,10,0.08946798585479458,29.146716004237533,10,0.08946798585479458,valid,0.9722949568897997,0.9723213866876576,0.9724962192497243,100456
GEN,0.9728333333333333,6,6,initial,,,MNIST,8,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9721666666666666,0,False,0.75,efficientnetv2,False,0,0,,,,,,,,,8,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,8,42,accuracy,100456,0.9721666666666666,9,0.092407889097929,29.262252731248736,10,0.092407889097929,valid,0.9717188842532858,0.9716953464321648,0.9718680447403065,100456
GEN,0.9728333333333333,6,6,initial,,,MNIST,9,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9725,0,False,0.75,efficientnetv2,False,0,0,,,,,,,,,9,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,9,42,accuracy,100456,0.9725,9,0.09221303948325416,29.304942660033703,10,0.09221303948325416,valid,0.9721027116985479,0.9722141706275117,0.9720472265957074,100456
GEN,0.9728333333333333,6,6,initial,,,MNIST,10,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9724166666666667,0,False,0.75,efficientnetv2,False,0,0,,,,,,,,,10,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,10,42,accuracy,100456,0.9724166666666667,10,0.08985799220949411,29.380557417869568,10,0.08985799220949411,valid,0.9719957141995081,0.9719359444674073,0.9721997847613414,100456
GEN,0.9728333333333333,6,6,offspring,8972,9066,MNIST,11,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9716666666666667,1,False,0.75,efficientnetv2,True,3600,1800,1,0.97275,7,7,0.9725,5,5,18038,2,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,11,42,accuracy,100456,0.9716666666666667,10,0.0942026798731337,29.29811718687415,10,0.0942026798731337,valid,0.9711973487613939,0.9720679141896371,0.9707907197777252,100456
GEN,0.9728333333333333,6,6,offspring,9066,8972,MNIST,12,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9725833333333334,1,False,0.75,efficientnetv2,False,0,0,2,0.97275,7,7,0.9725,5,5,18038,3,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,12,42,accuracy,100456,0.9725833333333334,10,0.09148965544998645,29.323794674128294,10,0.09148965544998645,valid,0.9722122515889613,0.9723079805020085,0.9721978879846978,100456
GEN,0.9728333333333333,6,6,offspring,9086,8974,MNIST,13,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.97075,1,False,0.75,efficientnetv2,False,0,0,1,0.9725,9,9,0.97275,7,7,18060,4,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,13,42,accuracy,100456,0.97075,10,0.09481902780756354,29.228043667972088,10,0.09481902780756354,valid,0.9703236645304993,0.9705365752953666,0.9703439058517402,100456
GEN,0.9728333333333333,6,6,offspring,8974,9086,MNIST,14,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9698333333333333,1,False,0.75,efficientnetv2,False,0,0,2,0.9725,9,9,0.97275,7,7,18060,5,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,14,42,accuracy,100456,0.9698333333333333,10,0.09492945843810836,29.159433038905263,10,0.09492945843810836,valid,0.9693282720427367,0.9693561975953429,0.9695629850336511,100456
GEN,0.9736666666666667,15,15,offspring,9000,9060,MNIST,15,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9736666666666667,1,True,0.75,efficientnetv2,False,0,0,1,0.97275,7,7,0.9725,9,9,18060,6,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,15,42,accuracy,100456,0.9736666666666667,10,0.08842629377171397,29.24470450170338,10,0.08842629377171397,valid,0.9733029072242623,0.9733188475025616,0.9733783567647654,100456
GEN,0.9736666666666667,15,15,offspring,9060,9000,MNIST,16,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9729166666666667,1,False,0.75,efficientnetv2,False,0,0,2,0.97275,7,7,0.9725,9,9,18060,7,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,16,42,accuracy,100456,0.9729166666666667,10,0.0900452915392816,29.326975455507636,10,0.0900452915392816,valid,0.972539644021167,0.9725901433189911,0.9725464761029604,100456
GEN,0.9736666666666667,15,15,offspring,9192,8918,MNIST,17,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9710833333333333,1,False,0.75,efficientnetv2,False,0,0,1,0.9725,5,5,0.9728333333333333,6,6,18110,8,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,17,42,accuracy,100456,0.9710833333333333,9,0.09462552283083399,29.358910899609327,10,0.09462552283083399,valid,0.9706436531562057,0.9705884302968519,0.9709636635841598,100456
GEN,0.9736666666666667,15,15,offspring,8918,9192,MNIST,18,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9726666666666667,1,False,0.75,efficientnetv2,False,0,0,2,0.9725,5,5,0.9728333333333333,6,6,18110,9,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,18,42,accuracy,100456,0.9726666666666667,10,0.0925603089419504,29.215407498180866,10,0.0925603089419504,valid,0.9722156878715037,0.9723992730933071,0.9721593967120036,100456
GEN,0.9736666666666667,15,15,offspring,8918,9024,MNIST,19,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.97225,1,False,0.75,efficientnetv2,False,0,0,1,0.9728333333333333,6,6,0.97275,7,7,17942,10,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,19,42,accuracy,100456,0.97225,10,0.09011582737291852,29.44267692603171,10,0.09011582737291852,valid,0.9717926722518622,0.9720884492045652,0.9716169578568092,100456
GEN,0.9736666666666667,15,15,offspring,9020,9040,MNIST,20,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9729166666666667,2,False,0.75,efficientnetv2,True,3600,1800,1,0.9729166666666667,16,7,0.9736666666666667,15,6,18060,2,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,20,42,accuracy,100456,0.9729166666666667,9,0.09103424981112282,29.27676291950047,10,0.09103424981112282,valid,0.9724638374930098,0.9725221069668321,0.9725177244500202,100456
GEN,0.9736666666666667,15,15,offspring,9040,9020,MNIST,21,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9715833333333334,2,False,0.75,efficientnetv2,False,0,0,2,0.9729166666666667,16,7,0.9736666666666667,15,6,18060,3,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,21,42,accuracy,100456,0.9715833333333334,9,0.09307856216281653,29.435123570263386,10,0.09307856216281653,valid,0.9712296482877119,0.9713026855541447,0.9713088236841368,100456
GEN,0.9736666666666667,15,15,offspring,8954,9000,MNIST,22,prelim_features_mnist_efficientnetv2_GEN_kp75,0.75,0.9711666666666666,2,False,0.75,efficientnetv2,False,0,0,1,0.9729166666666667,16,7,0.9726666666666667,18,9,17954,4,0.75,MNIST_efficientnetv2_GEN_accuracy_kp7500_seed456,456,36000,22,42,accuracy,100456,0.9711666666666666,9,0.09455997727438807,29.144392827525735,10,0.09455997727438807,valid,0.9706278981613728,0.9706916880914793,0.9709199508628725,100456
