Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.95825,1,1,initial,,,MNIST,1,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.95825,0,True,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,1,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,1,42,accuracy,100042,0.95825,10,0.13200345231592656,12.706975253298879,10,0.13200345231592656,valid,0.9575647560611644,0.9576954686579773,0.9578412883184362,100042
MEM,0.95925,2,2,initial,,,MNIST,2,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.95925,0,True,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,2,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,2,42,accuracy,100042,0.95925,9,0.13274503787855307,10.950734259560704,10,0.13274503787855307,valid,0.9584272838015024,0.9585686444129375,0.9585243879942447,100042
MEM,0.95925,2,2,initial,,,MNIST,3,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.9561666666666667,0,False,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,3,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,3,42,accuracy,100042,0.9561666666666667,10,0.13352651154746611,12.38827234134078,10,0.13352651154746611,valid,0.9552011818735588,0.9563637188322511,0.9548607766900341,100042
MEM,0.95925,2,2,initial,,,MNIST,4,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.9585833333333333,0,False,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,4,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,4,42,accuracy,100042,0.9585833333333333,10,0.13421297614028058,12.367738904431462,10,0.13421297614028058,valid,0.9577304894409059,0.9582963829480704,0.9576753050676501,100042
MEM,0.95925,2,2,initial,,,MNIST,5,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.9573333333333334,0,False,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,5,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,5,42,accuracy,100042,0.9573333333333334,10,0.133422094595929,12.358545241877437,10,0.133422094595929,valid,0.9562795534554143,0.9576013265783379,0.9559197744272583,100042
MEM,0.9605833333333333,6,6,initial,,,MNIST,6,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.9605833333333333,0,True,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,6,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,6,42,accuracy,100042,0.9605833333333333,10,0.12794049327572188,11.46201523579657,10,0.12794049327572188,valid,0.959893296804968,0.960101650098206,0.9598238138149542,100042
MEM,0.9605833333333333,6,6,initial,,,MNIST,7,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.957,0,False,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,7,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,7,42,accuracy,100042,0.957,10,0.134351971120884,8.596537295728922,10,0.134351971120884,valid,0.9560740556139331,0.9571061584442486,0.9557865293237517,100042
MEM,0.9605833333333333,6,6,initial,,,MNIST,8,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.95725,0,False,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,8,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,8,42,accuracy,100042,0.95725,9,0.1368548581028978,8.911975542083383,10,0.1368548581028978,valid,0.9563414867639366,0.9567434041083736,0.956264584765694,100042
MEM,0.9605833333333333,6,6,initial,,,MNIST,9,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.95875,0,False,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,9,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,9,42,accuracy,100042,0.95875,10,0.12896436045567194,12.400116359815001,10,0.12896436045567194,valid,0.957900244731553,0.9582702962995613,0.9578413386460998,100042
MEM,0.9623333333333334,10,10,initial,,,MNIST,10,prelim_features_mnist_swintransformer_MEM_kp25,0.25,0.9623333333333334,0,True,0.25,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,10,0.25,MNIST_swintransformer_MEM_accuracy_kp2500_seed42,42,12000,10,42,accuracy,100042,0.9623333333333334,10,0.12736187229553858,12.38112803734839,10,0.12736187229553858,valid,0.9616241614629709,0.962018243969933,0.9614481297190534,100042
