Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.4569,1,1,initial,,,TINYIMAGENET,1,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.4569,0,True,0.75,alexnet,False,0,0,,,,,,,,,1,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,1,42,accuracy,100789,0.4569,1,2.84015238366127,39.420016676187515,10,2.84015238366127,valid,0.4542383359785371,0.5108467477908921,0.45690000000000003,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,2,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.4421,0,False,0.75,alexnet,False,0,0,,,,,,,,,2,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,2,42,accuracy,100789,0.4421,1,2.9606410525321962,39.32492869347334,10,2.9606410525321962,valid,0.437547085181412,0.5105202818233707,0.4421,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,3,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.4488,0,False,0.75,alexnet,False,0,0,,,,,,,,,3,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,3,42,accuracy,100789,0.4488,1,2.9053848855733873,39.20117209106684,10,2.9053848855733873,valid,0.4450747702450785,0.5149920136240528,0.44880000000000003,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,4,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.44595,0,False,0.75,alexnet,False,0,0,,,,,,,,,4,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,4,42,accuracy,100789,0.44595,1,2.90524475941658,39.16421303153038,10,2.90524475941658,valid,0.44196797261701404,0.5122256302611946,0.44595,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,5,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.45575,0,False,0.75,alexnet,False,0,0,,,,,,,,,5,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,5,42,accuracy,100789,0.45575,1,2.8366630331516265,38.986189395189285,10,2.8366630331516265,valid,0.45141460800147276,0.5007858357201872,0.45575000000000004,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,6,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.45045,0,False,0.75,alexnet,False,0,0,,,,,,,,,6,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,6,42,accuracy,100789,0.45045,1,2.8579771406173706,38.898282982409,10,2.8579771406173706,valid,0.4483391621476093,0.502634356830554,0.45045,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,7,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.44625,0,False,0.75,alexnet,False,0,0,,,,,,,,,7,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,7,42,accuracy,100789,0.44625,1,2.8999871349811555,39.079596400260925,10,2.8999871349811555,valid,0.4430059347480483,0.5055463220132249,0.44625,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,8,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.44735,0,False,0.75,alexnet,False,0,0,,,,,,,,,8,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,8,42,accuracy,100789,0.44735,1,2.9242633342266084,39.15091162919998,10,2.9242633342266084,valid,0.4447797534178193,0.5116323614974987,0.44734999999999997,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,9,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.444,0,False,0.75,alexnet,False,0,0,,,,,,,,,9,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,9,42,accuracy,100789,0.444,1,2.9407030039072035,38.98195877671242,10,2.9407030039072035,valid,0.44207104261559105,0.5137979564991876,0.444,100789
GEN,0.4569,1,1,initial,,,TINYIMAGENET,10,main_b1000_tinyimagenet_alexnet_GEN_kp75_seed789,0.75,0.4511,0,False,0.75,alexnet,False,0,0,,,,,,,,,10,0.75,TINYIMAGENET_alexnet_GEN_accuracy_kp7500_seed789,789,60000,10,42,accuracy,100789,0.4511,1,2.8736327268600466,39.07442583888769,10,2.8736327268600466,valid,0.44718771824682085,0.511380500576973,0.4511,100789
