Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.9700833333333333,1,1,initial,,,MNIST,1,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9700833333333333,0,True,0.75,swintransformer,False,0,0,,,,,,,,,1,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,1,42,accuracy,100123,0.9700833333333333,10,0.0939825559258461,21.368857787922025,10,0.0939825559258461,valid,0.9695041549388211,0.9700227857710301,0.9692503021103857,100123
GEN,0.9715,2,2,initial,,,MNIST,2,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9715,0,True,0.75,swintransformer,False,0,0,,,,,,,,,2,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,2,42,accuracy,100123,0.9715,10,0.09269148623694975,21.21123020723462,10,0.09269148623694975,valid,0.9710175476631393,0.9710519113144149,0.9711448244415013,100123
GEN,0.9715,2,2,initial,,,MNIST,3,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9708333333333333,0,False,0.75,swintransformer,False,0,0,,,,,,,,,3,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,3,42,accuracy,100123,0.9708333333333333,10,0.09324610722189149,20.969905961304903,10,0.09324610722189149,valid,0.9703415820963709,0.9704209353961211,0.9705319788225454,100123
GEN,0.9715,2,2,initial,,,MNIST,4,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9714166666666667,0,False,0.75,swintransformer,False,0,0,,,,,,,,,4,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,4,42,accuracy,100123,0.9714166666666667,10,0.09348604385492702,20.904696779325604,10,0.09348604385492702,valid,0.9709382044361832,0.9710746381616593,0.9709238519255281,100123
GEN,0.9715,2,2,initial,,,MNIST,5,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9705833333333334,0,False,0.75,swintransformer,False,0,0,,,,,,,,,5,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,5,42,accuracy,100123,0.9705833333333334,9,0.09703037517890334,20.91069639660418,10,0.09703037517890334,valid,0.9700082370487,0.9703079485954523,0.969934471732353,100123
GEN,0.9715,2,2,initial,,,MNIST,6,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9705,0,False,0.75,swintransformer,False,0,0,,,,,,,,,6,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,6,42,accuracy,100123,0.9705,10,0.09317842448937397,20.802704529836774,10,0.09317842448937397,valid,0.9699511173569256,0.970196191387803,0.9698167272955349,100123
GEN,0.9715,2,2,initial,,,MNIST,7,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9713333333333334,0,False,0.75,swintransformer,False,0,0,,,,,,,,,7,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,7,42,accuracy,100123,0.9713333333333334,10,0.09535151184350252,21.126551209017634,10,0.09535151184350252,valid,0.9707469153067361,0.9711656304065954,0.9705489950074491,100123
GEN,0.9715,2,2,initial,,,MNIST,8,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9690833333333333,0,False,0.75,swintransformer,False,0,0,,,,,,,,,8,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,8,42,accuracy,100123,0.9690833333333333,10,0.09489431837201119,21.783923687413335,10,0.09489431837201119,valid,0.9685646040266185,0.9686205631811301,0.9687581922853497,100123
GEN,0.9715,2,2,initial,,,MNIST,9,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9693333333333334,0,False,0.75,swintransformer,False,0,0,,,,,,,,,9,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,9,42,accuracy,100123,0.9693333333333334,9,0.09676056395471096,20.50915490835905,10,0.09676056395471096,valid,0.9688291544248135,0.9689952660542342,0.969004114569976,100123
GEN,0.9719166666666667,10,10,initial,,,MNIST,10,prelim_features_mnist_swintransformer_GEN_kp75,0.75,0.9719166666666667,0,True,0.75,swintransformer,False,0,0,,,,,,,,,10,0.75,MNIST_swintransformer_GEN_accuracy_kp7500_seed123,123,36000,10,42,accuracy,100123,0.9719166666666667,10,0.09227903563280901,20.54624898545444,10,0.09227903563280901,valid,0.971432435986966,0.9715221138523624,0.9713930929871216,100123
