Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.9725,1,1,random,MNIST,1,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9725,True,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,1,42,accuracy,100789,0.9725,6,0.0885730692097762,36.46351068280637,10,0.0885730692097762,valid,0.9720879586116988,0.9723853106502606,0.9720479423224772,100789
RS,0.97425,2,2,random,MNIST,2,prelim_features_mnist_alexnet_RS_kp90,0.9,0.97425,True,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,2,42,accuracy,100789,0.97425,7,0.08457153650528441,36.41142943687737,10,0.08457153650528441,valid,0.9739069768486772,0.9740013072309038,0.9739248880033026,100789
RS,0.97425,2,2,random,MNIST,3,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9720833333333333,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,3,42,accuracy,100789,0.9720833333333333,9,0.09527455840189941,36.584639525040984,10,0.09527455840189941,valid,0.9716834658751438,0.9721055432163436,0.9717051664962089,100789
RS,0.97425,2,2,random,MNIST,4,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9713333333333334,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,4,42,accuracy,100789,0.9713333333333334,8,0.09223047367716208,36.438514955341816,10,0.09223047367716208,valid,0.9708397613424223,0.9709905904861135,0.9710717758557059,100789
RS,0.97425,2,2,random,MNIST,5,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9703333333333334,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,5,42,accuracy,100789,0.9703333333333334,7,0.09296446840659095,36.69911479577422,10,0.09296446840659095,valid,0.9698907385707616,0.9701875974626668,0.9701924752483132,100789
RS,0.9745833333333334,6,6,random,MNIST,6,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9745833333333334,True,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,6,42,accuracy,100789,0.9745833333333334,6,0.08441390161759531,36.39983415789902,10,0.08441390161759531,valid,0.9742445013356326,0.9743268120712848,0.9743579304367553,100789
RS,0.9745833333333334,6,6,random,MNIST,7,prelim_features_mnist_alexnet_RS_kp90,0.9,0.97225,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,7,42,accuracy,100789,0.97225,10,0.08844278017540153,36.56564004905522,10,0.08844278017540153,valid,0.9718719283791651,0.971898106570172,0.9721059733827776,100789
RS,0.9745833333333334,6,6,random,MNIST,8,prelim_features_mnist_alexnet_RS_kp90,0.9,0.97425,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,8,42,accuracy,100789,0.97425,8,0.08262421420689983,36.40820309706032,10,0.08262421420689983,valid,0.9738843753707525,0.9739702733371111,0.9739024899421904,100789
RS,0.9745833333333334,6,6,random,MNIST,9,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9716666666666667,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,9,42,accuracy,100789,0.9716666666666667,10,0.09618215038759323,36.51940477639437,10,0.09618215038759323,valid,0.9712570122140608,0.9717341490485373,0.9711629478370142,100789
RS,0.9745833333333334,6,6,random,MNIST,10,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9744166666666667,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,10,42,accuracy,100789,0.9744166666666667,8,0.08835107843779648,36.50814111344516,10,0.08835107843779648,valid,0.9741145883958702,0.9743651868000439,0.9740151096428793,100789
RS,0.9761666666666666,11,11,random,MNIST,11,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9761666666666666,True,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,11,42,accuracy,100789,0.9761666666666666,9,0.08257203044022511,36.38712290301919,10,0.08257203044022511,valid,0.9757980252693587,0.9758811016276349,0.9759068693873141,100789
RS,0.9761666666666666,11,11,random,MNIST,12,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9705,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,12,42,accuracy,100789,0.9705,5,0.09482100234056512,36.530797854065895,10,0.09482100234056512,valid,0.9700676124860745,0.9708966593311432,0.9696569259521096,100789
RS,0.9761666666666666,11,11,random,MNIST,13,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9684166666666667,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,13,42,accuracy,100789,0.9684166666666667,6,0.09915317926136777,36.39527506195009,10,0.09915317926136777,valid,0.967828014409973,0.9682529739932134,0.9682462972561247,100789
RS,0.9761666666666666,11,11,random,MNIST,14,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9729166666666667,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,14,42,accuracy,100789,0.9729166666666667,6,0.08770384985891481,36.492374535650015,10,0.08770384985891481,valid,0.9724747439067322,0.9728921436388582,0.9723268498013555,100789
RS,0.9761666666666666,11,11,random,MNIST,15,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9745,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,15,42,accuracy,100789,0.9745,7,0.08323988186878463,36.423698768019676,10,0.08323988186878463,valid,0.9741420108193768,0.9744417567893786,0.9739726234788378,100789
RS,0.9761666666666666,11,11,random,MNIST,16,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9729166666666667,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,16,42,accuracy,100789,0.9729166666666667,10,0.08671336455604373,36.6312993708998,10,0.08671336455604373,valid,0.9725849186735948,0.972622842863456,0.9727405370840609,100789
RS,0.9761666666666666,11,11,random,MNIST,17,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9741666666666666,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,17,42,accuracy,100789,0.9741666666666666,10,0.08678332743382391,36.305392507463694,10,0.08678332743382391,valid,0.9737583325201966,0.9744140881301577,0.9734298252458817,100789
RS,0.9761666666666666,11,11,random,MNIST,18,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9724166666666667,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,18,42,accuracy,100789,0.9724166666666667,6,0.09030406958221768,36.500542122870684,10,0.09030406958221768,valid,0.9719383747479478,0.9721154317810354,0.9719537600190445,100789
RS,0.9761666666666666,11,11,random,MNIST,19,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9739166666666667,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,19,42,accuracy,100789,0.9739166666666667,9,0.08447452307469211,36.47384313493967,10,0.08447452307469211,valid,0.9735205118267419,0.9736458786826379,0.9736696164766327,100789
RS,0.9761666666666666,11,11,random,MNIST,20,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9731666666666666,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,20,42,accuracy,100789,0.9731666666666666,9,0.0872819296257027,36.51485495828092,10,0.0872819296257027,valid,0.9728290706864791,0.9729857465745054,0.9728858245025929,100789
RS,0.9761666666666666,11,11,random,MNIST,21,prelim_features_mnist_alexnet_RS_kp90,0.9,0.97525,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,21,42,accuracy,100789,0.97525,9,0.08140257564675994,36.52131029963493,10,0.08140257564675994,valid,0.9748989308517368,0.9750806948405459,0.9748637778494265,100789
RS,0.9761666666666666,11,11,random,MNIST,22,prelim_features_mnist_alexnet_RS_kp90,0.9,0.9735833333333334,False,0.9,alexnet,0.9,MNIST_alexnet_RS_accuracy_kp9000_seed789,789,43200,22,42,accuracy,100789,0.9735833333333334,9,0.08595188473747112,36.40219768695533,10,0.08595188473747112,valid,0.9732380446002097,0.9732238763197557,0.9734174940958923,100789
