Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.9634166666666667,1,1,initial,,,MNIST,1,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9634166666666667,0,True,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,1,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,1,42,accuracy,100123,0.9634166666666667,10,0.12693518380324045,13.012264369055629,10,0.12693518380324045,valid,0.9628136085021982,0.9629565173542955,0.962778440242754,100123
MEM,0.964,2,2,initial,,,MNIST,2,prelim_features_mnist_resnext_MEM_kp25,0.25,0.964,0,True,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,2,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,2,42,accuracy,100123,0.964,10,0.12759247671067714,13.059293722733855,10,0.12759247671067714,valid,0.9632967298670385,0.9636850509967194,0.9632452168572506,100123
MEM,0.9644166666666667,3,3,initial,,,MNIST,3,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9644166666666667,0,True,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,3,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,3,42,accuracy,100123,0.9644166666666667,10,0.12652989581475654,13.011758422479033,10,0.12652989581475654,valid,0.9637819376168208,0.9640192750446712,0.9637476093982601,100123
MEM,0.9644166666666667,3,3,initial,,,MNIST,4,prelim_features_mnist_resnext_MEM_kp25,0.25,0.96425,0,False,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,4,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,4,42,accuracy,100123,0.96425,10,0.12676950016617775,12.99796217866242,10,0.12676950016617775,valid,0.9636365133029923,0.9641195652951176,0.963419594589259,100123
MEM,0.9644166666666667,3,3,initial,,,MNIST,5,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9631666666666666,0,False,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,5,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,5,42,accuracy,100123,0.9631666666666666,10,0.12674449076503516,13.012732297182083,10,0.12674449076503516,valid,0.9625054687731026,0.9624698699034229,0.9626415419971448,100123
MEM,0.9644166666666667,3,3,initial,,,MNIST,6,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9614166666666667,0,False,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,6,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,6,42,accuracy,100123,0.9614166666666667,10,0.1309529313320915,13.039244228973985,10,0.1309529313320915,valid,0.9607625140982519,0.9615290763515162,0.9604990973548577,100123
MEM,0.9644166666666667,3,3,initial,,,MNIST,7,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9630833333333333,0,False,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,7,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,7,42,accuracy,100123,0.9630833333333333,10,0.1296819032008449,13.060010712593794,10,0.1296819032008449,valid,0.9624683878150615,0.9627097563917895,0.9624939418767979,100123
MEM,0.9644166666666667,3,3,initial,,,MNIST,8,prelim_features_mnist_resnext_MEM_kp25,0.25,0.96275,0,False,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,8,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,8,42,accuracy,100123,0.96275,10,0.12551518073429663,13.069096624851227,10,0.12551518073429663,valid,0.9620650710673709,0.9620421194723313,0.9622178908578867,100123
MEM,0.9644166666666667,3,3,initial,,,MNIST,9,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9629166666666666,0,False,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,9,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,9,42,accuracy,100123,0.9629166666666666,10,0.12999077501893044,13.089142953976989,10,0.12999077501893044,valid,0.9622928806663934,0.96286719799597,0.9620967665856097,100123
MEM,0.9644166666666667,3,3,initial,,,MNIST,10,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9644166666666667,0,False,0.25,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,10,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,10,42,accuracy,100123,0.9644166666666667,10,0.12586083978414536,13.096301358193159,10,0.12586083978414536,valid,0.9638655871514873,0.9639239684935361,0.9639722429395606,100123
MEM,0.9644166666666667,3,3,offspring,8914,9042,MNIST,11,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9623333333333334,1,False,0.25,11,,0.9623333333333334,,,False,0,,,0,resnext,False,0,0,1,0.96425,4,4,0.9644166666666667,10,10,17956,2,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,11,42,accuracy,100123,0.9623333333333334,10,0.13247510763257742,13.102518891915679,10,0.13247510763257742,valid,0.9617545104294981,0.9623561469180867,0.9614750028511573,100123
MEM,0.9644166666666667,3,3,offspring,9042,8914,MNIST,12,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9635833333333333,1,False,0.25,12,,0.9635833333333333,,,False,0,,,0,resnext,False,0,0,2,0.96425,4,4,0.9644166666666667,10,10,17956,3,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,12,42,accuracy,100123,0.9635833333333333,10,0.12809247559805712,12.994410866871476,10,0.12809247559805712,valid,0.9630795763032196,0.9639354480340454,0.9626580014745464,100123
MEM,0.9648333333333333,13,13,offspring,9004,9008,MNIST,13,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9648333333333333,1,True,0.25,13,,0.9648333333333333,,,False,0,,,0,resnext,False,0,0,1,0.9644166666666667,10,10,0.9630833333333333,7,7,18012,4,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,13,42,accuracy,100123,0.9648333333333333,10,0.12544451932360728,13.240931486710906,10,0.12544451932360728,valid,0.9641958990983683,0.9646461964905967,0.9640314891836184,100123
MEM,0.9648333333333333,13,13,offspring,9008,9004,MNIST,14,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9626666666666667,1,False,0.25,14,,0.9626666666666667,,,False,0,,,0,resnext,False,0,0,2,0.9644166666666667,10,10,0.9630833333333333,7,7,18012,5,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,14,42,accuracy,100123,0.9626666666666667,10,0.12631932869801918,13.082164457067847,10,0.12631932869801918,valid,0.9620518948252175,0.9626699996894399,0.9617507495949408,100123
MEM,0.9648333333333333,13,13,offspring,8980,9118,MNIST,15,prelim_features_mnist_resnext_MEM_kp25,0.25,0.96275,1,False,0.25,15,,0.96275,,,False,0,,,0,resnext,False,0,0,1,0.9634166666666667,1,1,0.9644166666666667,3,3,18098,6,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,15,42,accuracy,100123,0.96275,9,0.12992291190226873,13.086639216169715,10,0.12992291190226873,valid,0.9621027043531788,0.9620905776125573,0.962156484107985,100123
MEM,0.9648333333333333,13,13,offspring,9118,8980,MNIST,16,prelim_features_mnist_resnext_MEM_kp25,0.25,0.964,1,False,0.25,16,,0.964,,,False,0,,,0,resnext,False,0,0,2,0.9634166666666667,1,1,0.9644166666666667,3,3,18098,7,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,16,42,accuracy,100123,0.964,10,0.1274107584282756,13.054331317543983,10,0.1274107584282756,valid,0.9633611791540458,0.9634248999468928,0.963375708622577,100123
MEM,0.9648333333333333,13,13,offspring,8936,9020,MNIST,17,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9640833333333333,1,False,0.25,17,,0.9640833333333333,,,True,0,17,17,0,resnext,False,0,0,1,0.9644166666666667,10,10,0.96425,4,4,17956,8,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,17,42,accuracy,100123,0.9640833333333333,10,0.12554604917267959,13.067074527963996,10,0.12554604917267959,valid,0.9635013835239544,0.9639753655096597,0.963262793190176,100123
MEM,0.9649166666666666,18,18,local_neighbor,8936,9020,MNIST,18,prelim_features_mnist_resnext_MEM_kp25,0.25,0.9649166666666666,1,True,0.25,18,17,0.9649166666666666,0.9640833333333333,True,True,10,17,17,1,resnext,False,0,0,1,0.9644166666666667,10,10,0.96425,4,4,17956,8,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,18,42,accuracy,100123,0.9649166666666666,10,0.12379704410582781,13.070914503186941,10,0.12379704410582781,valid,0.9644046658567571,0.9645515369471983,0.9643387212664422,100123
MEM,0.965,19,19,local_neighbor,8936,9020,MNIST,19,prelim_features_mnist_resnext_MEM_kp25,0.25,0.965,1,True,0.25,19,18,0.965,0.9649166666666666,True,True,10,17,17,2,resnext,False,0,0,1,0.9644166666666667,10,10,0.96425,4,4,17956,8,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,19,42,accuracy,100123,0.965,10,0.12632291539758445,13.096006317064166,10,0.12632291539758445,valid,0.9644814992952391,0.9648553502455073,0.9643112953082149,100123
MEM,0.965,19,19,local_neighbor,8936,9020,MNIST,20,prelim_features_mnist_resnext_MEM_kp25,0.25,0.96375,1,False,0.25,19,19,0.965,0.965,False,True,10,17,17,3,resnext,False,0,0,1,0.9644166666666667,10,10,0.96425,4,4,17956,8,0.25,MNIST_resnext_MEM_accuracy_kp2500_seed123,123,12000,20,42,accuracy,100123,0.96375,10,0.1261287996346752,13.033529665321112,10,0.1261287996346752,valid,0.9631073914908791,0.9633520791680574,0.9630823586040129,100123
