Algorithm,Candidate Type,Covering Radius,Dataset,Distance Cache Reused,Distance Metric,Evaluation,Experiment Name,Feature Normalization,Final Percentage,First Center Position,Fitness,Generated Subsets,Initial Center Strategy,Model,Order Cache Reused,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Selection Scope,Split Seed,Target Metric,Training Seed,Uses Class Labels For Selection,Uses Validation For Selection
KCG,global_k_center_greedy,42.56735815702861,CIFAR10,True,squared_euclidean,0,main_global_kcg_cifar10_alexnet_all,none,0.25,1253,,1,seeded_random_global_instance,alexnet,True,0.25,CIFAR10_alexnet_KCG_accuracy_kp2500_seed1024,1024,10000,1.40114164352417,global,42,accuracy,101024,False,False
