Algorithm,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generated Subsets,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Split Seed,Target Metric,Training Seed,Uses Validation For Selection
SRS,single_stratified_random_sample,TINYIMAGENET,0,main_srs_tinyimagenet_alexnet_kp25,0.25,,1,alexnet,0.25,TINYIMAGENET_alexnet_SRS_accuracy_kp2500_seed123,123,20000,0.04461926966905594,42,accuracy,100123,False
