Accepted,Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Current Fitness,Current Fitness Before,Current Solution ID After,Current Solution ID Before,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Hamming Distance,Improved Best,Initial Percentage,Model,Neighbor Swaps,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
True,LS,0.9700833333333333,1,1,initial,0.9700833333333333,,1,,MNIST,1,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9700833333333333,0,True,0.75,swintransformer,0,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,1,42,accuracy,100123,0.9700833333333333,10,0.0939825559258461,24.789763525128365,10,0.0939825559258461,valid,0.9695041549388211,0.9700227857710301,0.9692503021103857,100123
False,LS,0.9700833333333333,1,1,neighbor,0.9700833333333333,0.9700833333333333,1,1,MNIST,2,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.96925,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,2,42,accuracy,100123,0.96925,8,0.09650046538064877,24.27395436912775,10,0.09650046538064877,valid,0.968719872911082,0.9687211323618697,0.9688619405810124,100123
False,LS,0.9700833333333333,1,1,neighbor,0.9700833333333333,0.9700833333333333,1,1,MNIST,3,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9689166666666666,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,3,42,accuracy,100123,0.9689166666666666,10,0.09577560345021387,24.146180104464293,10,0.09577560345021387,valid,0.9684261516005824,0.9687118694360652,0.9683738250928251,100123
False,LS,0.9700833333333333,1,1,neighbor,0.9700833333333333,0.9700833333333333,1,1,MNIST,4,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.96925,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,4,42,accuracy,100123,0.96925,8,0.09860536182423432,24.61355690844357,10,0.09860536182423432,valid,0.9686870754916969,0.9689668099400477,0.9686406269763621,100123
False,LS,0.9700833333333333,1,1,neighbor,0.9700833333333333,0.9700833333333333,1,1,MNIST,5,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.96875,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,5,42,accuracy,100123,0.96875,10,0.09430089959129691,24.510143376886845,10,0.09430089959129691,valid,0.9681290591576172,0.9685577808246322,0.967948706523794,100123
False,LS,0.9700833333333333,1,1,neighbor,0.9700833333333333,0.9700833333333333,1,1,MNIST,6,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9698333333333333,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,6,42,accuracy,100123,0.9698333333333333,9,0.09742148350737989,24.2294586841017,10,0.09742148350737989,valid,0.969311777476722,0.9695131997003443,0.9693510680757711,100123
True,LS,0.9710833333333333,7,7,neighbor,0.9710833333333333,0.9700833333333333,7,1,MNIST,7,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9710833333333333,20,True,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,7,42,accuracy,100123,0.9710833333333333,8,0.09374821811541915,24.146891567856073,10,0.09374821811541915,valid,0.970507597419356,0.970710219775803,0.9704136936587803,100123
False,LS,0.9710833333333333,7,7,neighbor,0.9710833333333333,0.9710833333333333,7,7,MNIST,8,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.9691666666666666,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,8,42,accuracy,100123,0.9691666666666666,9,0.09913059726978342,24.204811461269855,10,0.09913059726978342,valid,0.9686621814854026,0.9687783628406852,0.9688821399961858,100123
False,LS,0.9710833333333333,7,7,neighbor,0.9710833333333333,0.9710833333333333,7,7,MNIST,9,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.969,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,9,42,accuracy,100123,0.969,9,0.09603674125174681,24.11969061754644,10,0.09603674125174681,valid,0.9684494005971562,0.9689332342695709,0.9682393444787648,100123
False,LS,0.9710833333333333,7,7,neighbor,0.9710833333333333,0.9710833333333333,7,7,MNIST,10,prelim_features_mnist_swintransformer_LS_kp75,0.75,0.96975,20,False,0.75,swintransformer,10,0.75,MNIST_swintransformer_LS_accuracy_kp7500_seed123,123,36000,10,42,accuracy,100123,0.96975,10,0.09328713672670225,24.23054275661707,10,0.09328713672670225,valid,0.9692137246299926,0.9695207568357105,0.9691270000658466,100123
