Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.4074,1,1,random,TINYIMAGENET,1,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.4074,True,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,1,42,accuracy,100789,0.4074,1,2.938085195207596,18.699435584247112,10,2.938085195207596,valid,0.4067288914469714,0.47759487151913554,0.40740000000000004,100789
RS,0.4079,2,2,random,TINYIMAGENET,2,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.4079,True,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,2,42,accuracy,100789,0.4079,1,2.953671447610855,17.922334387898445,10,2.953671447610855,valid,0.40881456004153693,0.48850010884812617,0.40790000000000004,100789
RS,0.41065,3,3,random,TINYIMAGENET,3,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41065,True,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,3,42,accuracy,100789,0.41065,1,2.9367877542972565,17.98729257285595,10,2.9367877542972565,valid,0.40677770037937777,0.47168551416253307,0.41064999999999996,100789
RS,0.41065,3,3,random,TINYIMAGENET,4,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41025,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,4,42,accuracy,100789,0.41025,1,2.912311043071747,18.098825462162495,10,2.912311043071747,valid,0.40915363953129985,0.4709146106578553,0.41025,100789
RS,0.41065,3,3,random,TINYIMAGENET,5,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40785,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,5,42,accuracy,100789,0.40785,1,2.944101766014099,17.98084383457899,10,2.944101766014099,valid,0.4081180585377496,0.48359053745499364,0.40785,100789
RS,0.41065,3,3,random,TINYIMAGENET,6,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40985,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,6,42,accuracy,100789,0.40985,1,2.9315124635219574,18.116186924278736,10,2.9315124635219574,valid,0.406024286510166,0.4723805213880256,0.40985,100789
RS,0.41835,7,7,random,TINYIMAGENET,7,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41835,True,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,7,42,accuracy,100789,0.41835,1,2.8709928374290468,17.98680032044649,10,2.8709928374290468,valid,0.41504251492827443,0.4714753948488206,0.41834999999999994,100789
RS,0.41835,7,7,random,TINYIMAGENET,8,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41135,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,8,42,accuracy,100789,0.41135,1,2.96328487534523,18.035919196903706,10,2.96328487534523,valid,0.40548187348731163,0.47993834276019387,0.41135,100789
RS,0.41835,7,7,random,TINYIMAGENET,9,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.4112,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,9,42,accuracy,100789,0.4112,1,2.9178178528308867,18.02320310473442,10,2.9178178528308867,valid,0.4058851850758009,0.47462896898515794,0.41120000000000007,100789
RS,0.41835,7,7,random,TINYIMAGENET,10,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.4116,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,10,42,accuracy,100789,0.4116,1,2.9041367087364196,18.011543847620487,10,2.9041367087364196,valid,0.41257628936472585,0.4793660426819274,0.4116,100789
RS,0.41835,7,7,random,TINYIMAGENET,11,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40585,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,11,42,accuracy,100789,0.40585,1,2.9506742986679075,18.08824711292982,10,2.9506742986679075,valid,0.4045591022632564,0.47593663004528325,0.4058500000000001,100789
RS,0.41835,7,7,random,TINYIMAGENET,12,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41125,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,12,42,accuracy,100789,0.41125,1,2.910447437477112,17.923002496361732,10,2.910447437477112,valid,0.4085602935774966,0.47489438795250216,0.41125,100789
RS,0.41835,7,7,random,TINYIMAGENET,13,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40825,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,13,42,accuracy,100789,0.40825,1,2.911102602005005,17.968661792576313,10,2.911102602005005,valid,0.4061484333619574,0.46448183867667964,0.40825,100789
RS,0.41995,14,14,random,TINYIMAGENET,14,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41995,True,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,14,42,accuracy,100789,0.41995,1,2.8545190074920654,18.106340691447258,10,2.8545190074920654,valid,0.41778727471060095,0.47095998662170485,0.41995000000000005,100789
RS,0.41995,14,14,random,TINYIMAGENET,15,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41065,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,15,42,accuracy,100789,0.41065,1,2.919075184345245,17.840141497552395,10,2.919075184345245,valid,0.4067716579494096,0.47080690426462657,0.41064999999999996,100789
RS,0.41995,14,14,random,TINYIMAGENET,16,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.4187,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,16,42,accuracy,100789,0.4187,2,2.979337422990799,17.90866643935442,10,2.979337422990799,valid,0.4155818045347966,0.4665990026112021,0.41870000000000007,100789
RS,0.41995,14,14,random,TINYIMAGENET,17,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.3969,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,17,42,accuracy,100789,0.3969,1,3.0077077301979065,18.03431825339794,10,3.0077077301979065,valid,0.3968303653928906,0.4734846669171586,0.3969,100789
RS,0.41995,14,14,random,TINYIMAGENET,18,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40535,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,18,42,accuracy,100789,0.40535,1,2.924781156206131,17.918939538300037,10,2.924781156206131,valid,0.40213832118529164,0.46457988476215506,0.40535,100789
RS,0.41995,14,14,random,TINYIMAGENET,19,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.4192,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,19,42,accuracy,100789,0.4192,2,2.9689559544563293,17.995875112712383,10,2.9689559544563293,valid,0.41670482523633184,0.4718763018788506,0.4192,100789
RS,0.41995,14,14,random,TINYIMAGENET,20,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41005,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,20,42,accuracy,100789,0.41005,1,2.9662706921577455,18.053740657866,10,2.9662706921577455,valid,0.409472502588299,0.48246172836528944,0.41004999999999997,100789
RS,0.41995,14,14,random,TINYIMAGENET,21,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40285,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,21,42,accuracy,100789,0.40285,1,2.937085839891434,18.04234130680561,10,2.937085839891434,valid,0.4015830418561703,0.47583919371133976,0.40285,100789
RS,0.41995,14,14,random,TINYIMAGENET,22,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41045,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,22,42,accuracy,100789,0.41045,1,2.930126240158081,17.985117994248867,10,2.930126240158081,valid,0.4071419997300765,0.47335883364498593,0.41045000000000004,100789
RS,0.41995,14,14,random,TINYIMAGENET,23,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40695,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,23,42,accuracy,100789,0.40695,1,2.959596902990341,18.007398702204227,10,2.959596902990341,valid,0.403403036838344,0.475049894216347,0.40695,100789
RS,0.41995,14,14,random,TINYIMAGENET,24,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.4167,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,24,42,accuracy,100789,0.4167,1,2.89054544506073,17.990493550896645,10,2.89054544506073,valid,0.41497093661573486,0.4726089415213576,0.4167,100789
RS,0.41995,14,14,random,TINYIMAGENET,25,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40815,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,25,42,accuracy,100789,0.40815,1,2.9129452691555024,17.93036101013422,10,2.9129452691555024,valid,0.40925472043846967,0.4770285533471624,0.40814999999999996,100789
RS,0.41995,14,14,random,TINYIMAGENET,26,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41025,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,26,42,accuracy,100789,0.41025,1,2.9126297998428345,18.02250748127699,10,2.9126297998428345,valid,0.4113784846964546,0.46704739241311855,0.41025,100789
RS,0.41995,14,14,random,TINYIMAGENET,27,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.41265,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,27,42,accuracy,100789,0.41265,1,2.8999774693489075,18.011899814009666,10,2.8999774693489075,valid,0.4097470004528617,0.4755368193854645,0.4126500000000001,100789
RS,0.41995,14,14,random,TINYIMAGENET,28,main_b1000_tinyimagenet_alexnet_RS_kp25_seed789,0.25,0.40935,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed789,789,20000,28,42,accuracy,100789,0.40935,1,2.9517236780166627,20.968917526304722,10,2.9517236780166627,valid,0.40870900669767424,0.48288903656931964,0.40935000000000005,100789
