experiment_name,configuration_fingerprint,run_id,algorithm,dataset,model,target_metric,metric_averaging,keep_percentage,selected_instances,selected_percentage,total_instances,search_seed,training_seed,split_seed,max_evaluations,evaluations_done,best_fitness,search_duration_seconds,population_size,tournament_size,mutation_probability,mutation_fraction,local_search_num_swaps,memetic_local_search_probability,memetic_local_search_steps,memetic_local_search_num_swaps,batch_size,num_epochs,learning_rate,weight_decay,validation_fraction,pretrained,freeze_backbone,deterministic_algorithms,device,status,error
prelim_features_mnist_resnext_LS_kp10,9b6554b80bf19dae04018e97de97e0ebd57b79eb799cdf95b9e777861ae0a91f,MNIST_resnext_LS_accuracy_kp1000_seed1024,LS,MNIST,resnext,accuracy,macro,0.1,4800,0.1,48000,1024,101024,42,100,100,0.9486666666666667,814.8401219751686,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
prelim_features_mnist_resnext_LS_kp10,9b6554b80bf19dae04018e97de97e0ebd57b79eb799cdf95b9e777861ae0a91f,MNIST_resnext_LS_accuracy_kp1000_seed123,LS,MNIST,resnext,accuracy,macro,0.1,4800,0.1,48000,123,100123,42,100,100,0.9505,818.1949847638607,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
prelim_features_mnist_resnext_LS_kp10,9b6554b80bf19dae04018e97de97e0ebd57b79eb799cdf95b9e777861ae0a91f,MNIST_resnext_LS_accuracy_kp1000_seed42,LS,MNIST,resnext,accuracy,macro,0.1,4800,0.1,48000,42,100042,42,100,100,0.9501666666666667,813.321173587814,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
prelim_features_mnist_resnext_LS_kp10,9b6554b80bf19dae04018e97de97e0ebd57b79eb799cdf95b9e777861ae0a91f,MNIST_resnext_LS_accuracy_kp1000_seed456,LS,MNIST,resnext,accuracy,macro,0.1,4800,0.1,48000,456,100456,42,100,100,0.9499166666666666,814.7508332282305,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
prelim_features_mnist_resnext_LS_kp10,9b6554b80bf19dae04018e97de97e0ebd57b79eb799cdf95b9e777861ae0a91f,MNIST_resnext_LS_accuracy_kp1000_seed789,LS,MNIST,resnext,accuracy,macro,0.1,4800,0.1,48000,789,100789,42,100,100,0.95,815.2523001171649,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
