Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.9486666666666667,1,1,initial,,,MNIST,1,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9486666666666667,0,True,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,1,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,1,42,accuracy,100042,0.9486666666666667,10,0.1641941131626566,9.382053688168526,10,0.1641941131626566,valid,0.94760540633222,0.9489402058499874,0.9473464364153171,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,2,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9540833333333333,0,True,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,2,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,2,42,accuracy,100042,0.9540833333333333,10,0.14651549662401278,8.416977189481258,10,0.14651549662401278,valid,0.9533102845925014,0.9536826848311541,0.9532508406789034,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,3,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9481666666666667,0,False,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,3,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,3,42,accuracy,100042,0.9481666666666667,9,0.16132521277914444,8.429718051105738,10,0.16132521277914444,valid,0.9473751023765639,0.9480382534384688,0.9474627691261025,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,4,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9475,0,False,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,4,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,4,42,accuracy,100042,0.9475,8,0.16171650487184525,8.436092438176274,10,0.16171650487184525,valid,0.946635598415955,0.9470512247040066,0.9465565009966307,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,5,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.95175,0,False,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,5,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,5,42,accuracy,100042,0.95175,10,0.1542342828201751,8.381276998668909,10,0.1542342828201751,valid,0.9509875602171757,0.9512420385962649,0.9508627308783423,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,6,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9523333333333334,0,False,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,6,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,6,42,accuracy,100042,0.9523333333333334,10,0.15691596758613985,8.399111224338412,10,0.15691596758613985,valid,0.9514746071771281,0.9521921135177023,0.9512620810287956,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,7,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9494166666666667,0,False,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,7,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,7,42,accuracy,100042,0.9494166666666667,10,0.16233353820443153,8.382777120918036,10,0.16233353820443153,valid,0.9486196446161361,0.9490817049252692,0.9486674436542092,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,8,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9511666666666667,0,False,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,8,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,8,42,accuracy,100042,0.9511666666666667,10,0.15889550037682057,8.409656772390008,10,0.15889550037682057,valid,0.9503968818885061,0.9511758251395441,0.9501640412855135,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,9,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9491666666666667,0,False,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,9,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,9,42,accuracy,100042,0.9491666666666667,10,0.1616670167942842,8.357199041172862,10,0.1616670167942842,valid,0.9481165466919746,0.950113146333465,0.947556124009008,100042
MEM,0.9540833333333333,2,2,initial,,,MNIST,10,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9513333333333334,0,False,0.1,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,10,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,10,42,accuracy,100042,0.9513333333333334,10,0.15699823689709108,8.320293474942446,10,0.15699823689709108,valid,0.9505348362360385,0.9509514604692401,0.950655129594319,100042
MEM,0.9540833333333333,2,2,offspring,4372,4214,MNIST,11,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9471666666666667,1,False,0.1,11,,0.9471666666666667,,,False,0,,,0,alexnet,False,0,0,1,0.95175,5,5,0.9494166666666667,7,7,8586,2,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,11,42,accuracy,100042,0.9471666666666667,9,0.16784869246929884,8.414716586470604,10,0.16784869246929884,valid,0.9460023284063739,0.9476054732715161,0.9456903807195287,100042
MEM,0.9540833333333333,2,2,offspring,4214,4372,MNIST,12,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9490833333333333,1,False,0.1,12,,0.9490833333333333,,,False,0,,,0,alexnet,False,0,0,2,0.95175,5,5,0.9494166666666667,7,7,8586,3,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,12,42,accuracy,100042,0.9490833333333333,8,0.1580601193830371,8.331805735826492,10,0.1580601193830371,valid,0.9482705281144087,0.9487467044710636,0.9480899547198545,100042
MEM,0.9540833333333333,2,2,offspring,4206,4306,MNIST,13,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9520833333333333,1,False,0.1,13,,0.9520833333333333,,,False,0,,,0,alexnet,False,0,0,1,0.9513333333333334,10,10,0.9540833333333333,2,2,8512,4,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,13,42,accuracy,100042,0.9520833333333333,8,0.15287899055083592,8.40251631475985,10,0.15287899055083592,valid,0.9513013709691392,0.9514813160294471,0.9512903292931298,100042
MEM,0.9540833333333333,2,2,offspring,4306,4206,MNIST,14,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9531666666666667,1,False,0.1,14,,0.9531666666666667,,,True,0,14,14,0,alexnet,False,0,0,2,0.9513333333333334,10,10,0.9540833333333333,2,2,8512,5,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,14,42,accuracy,100042,0.9531666666666667,10,0.14573844487095872,8.406511563807726,10,0.14573844487095872,valid,0.9524164103990985,0.9527159421982899,0.9524025684518336,100042
MEM,0.9540833333333333,2,2,local_neighbor,4306,4206,MNIST,15,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.95325,1,False,0.1,15,14,0.95325,0.9531666666666667,True,True,10,14,14,1,alexnet,False,0,0,2,0.9513333333333334,10,10,0.9540833333333333,2,2,8512,5,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,15,42,accuracy,100042,0.95325,10,0.14573664570972322,8.339621407911181,10,0.14573664570972322,valid,0.9523970210772867,0.9527291092145402,0.9522925411579157,100042
MEM,0.9540833333333333,2,2,local_neighbor,4306,4206,MNIST,16,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9525,1,False,0.1,15,15,0.95325,0.95325,False,True,10,14,14,2,alexnet,False,0,0,2,0.9513333333333334,10,10,0.9540833333333333,2,2,8512,5,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,16,42,accuracy,100042,0.9525,10,0.14891353798036774,8.334838753566146,10,0.14891353798036774,valid,0.9516984154559159,0.9520578871576457,0.9517953303811048,100042
MEM,0.9540833333333333,2,2,local_neighbor,4306,4206,MNIST,17,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9521666666666667,1,False,0.1,15,15,0.95325,0.95325,False,True,10,14,14,3,alexnet,False,0,0,2,0.9513333333333334,10,10,0.9540833333333333,2,2,8512,5,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,17,42,accuracy,100042,0.9521666666666667,10,0.15610705383618673,8.384061863645911,10,0.15610705383618673,valid,0.9514791746958096,0.9518949929073195,0.9517348244228255,100042
MEM,0.9540833333333333,2,2,local_neighbor,4306,4206,MNIST,18,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.95125,1,False,0.1,15,15,0.95325,0.95325,False,True,10,14,14,4,alexnet,False,0,0,2,0.9513333333333334,10,10,0.9540833333333333,2,2,8512,5,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,18,42,accuracy,100042,0.95125,10,0.14691870561490455,8.337926752865314,10,0.14691870561490455,valid,0.9503704523637786,0.9508919704917712,0.9501943681071063,100042
MEM,0.9540833333333333,2,2,local_neighbor,4306,4206,MNIST,19,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.9525833333333333,1,False,0.1,15,15,0.95325,0.95325,False,True,10,14,14,5,alexnet,False,0,0,2,0.9513333333333334,10,10,0.9540833333333333,2,2,8512,5,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,19,42,accuracy,100042,0.9525833333333333,9,0.15432182752589385,8.34653552621603,10,0.15432182752589385,valid,0.9517669240777691,0.9519260723771288,0.9519585065116175,100042
MEM,0.9540833333333333,2,2,local_neighbor,4306,4206,MNIST,20,prelim_features_mnist_alexnet_MEM_kp10,0.1,0.952,1,False,0.1,15,15,0.95325,0.95325,False,True,10,14,14,6,alexnet,False,0,0,2,0.9513333333333334,10,10,0.9540833333333333,2,2,8512,5,0.1,MNIST_alexnet_MEM_accuracy_kp1000_seed42,42,4800,20,42,accuracy,100042,0.952,9,0.15434978022426366,8.350912870839238,10,0.15434978022426366,valid,0.9511366070846536,0.9522647274574819,0.9507685545994379,100042
