Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.7712,1,1,initial,,,CIFAR10,1,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.7712,0,True,0.1,alexnet,False,0,0,,,,,,,,,1,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,1,42,accuracy,100456,0.7712,3,0.6619714932441711,5.349275751039386,10,0.6619714932441711,valid,0.7716370504395804,0.7779292668044584,0.7712000000000001,100456
GEN,0.7712,1,1,initial,,,CIFAR10,2,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.7683,0,False,0.1,alexnet,False,0,0,,,,,,,,,2,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,2,42,accuracy,100456,0.7683,4,0.6841172477722168,5.387690925039351,10,0.6841172477722168,valid,0.7669936150482201,0.7713508915501792,0.7683,100456
GEN,0.7719,3,3,initial,,,CIFAR10,3,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.7719,0,True,0.1,alexnet,False,0,0,,,,,,,,,3,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,3,42,accuracy,100456,0.7719,3,0.6631498056411743,5.337103384546936,10,0.6631498056411743,valid,0.7720894744317967,0.7759673416375119,0.7719,100456
GEN,0.7719,3,3,initial,,,CIFAR10,4,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.771,0,False,0.1,alexnet,False,0,0,,,,,,,,,4,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,4,42,accuracy,100456,0.771,4,0.6654631071567535,5.364649347029626,10,0.6654631071567535,valid,0.7721283523738525,0.7756056689527713,0.771,100456
GEN,0.7729,5,5,initial,,,CIFAR10,5,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.7729,0,True,0.1,alexnet,False,0,0,,,,,,,,,5,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,5,42,accuracy,100456,0.7729,3,0.6634498164176941,5.357105420902371,10,0.6634498164176941,valid,0.7731096770374257,0.7785756737450675,0.7729,100456
GEN,0.7729,5,5,initial,,,CIFAR10,6,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.7635,0,False,0.1,alexnet,False,0,0,,,,,,,,,6,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,6,42,accuracy,100456,0.7635,5,0.6894265483856201,5.400769107043743,10,0.6894265483856201,valid,0.7642811291475881,0.7716544478451196,0.7635,100456
GEN,0.7778,7,7,initial,,,CIFAR10,7,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.7778,0,True,0.1,alexnet,False,0,0,,,,,,,,,7,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,7,42,accuracy,100456,0.7778,4,0.6497950276851654,5.39329100959003,10,0.6497950276851654,valid,0.7778546357544838,0.7791175042546092,0.7778,100456
GEN,0.7778,7,7,initial,,,CIFAR10,8,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.7714,0,False,0.1,alexnet,False,0,0,,,,,,,,,8,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,8,42,accuracy,100456,0.7714,4,0.6595275918006896,5.403974102810025,10,0.6595275918006896,valid,0.7707130690421998,0.773272182751773,0.7714,100456
GEN,0.7778,7,7,initial,,,CIFAR10,9,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.775,0,False,0.1,alexnet,False,0,0,,,,,,,,,9,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,9,42,accuracy,100456,0.775,7,0.6862701051712036,5.384777099825442,10,0.6862701051712036,valid,0.7750775013004026,0.7774214478676608,0.775,100456
GEN,0.7778,7,7,initial,,,CIFAR10,10,prelim_features_cifar10_alexnet_GEN_kp10,0.1,0.7745,0,False,0.1,alexnet,False,0,0,,,,,,,,,10,0.1,CIFAR10_alexnet_GEN_accuracy_kp1000_seed456,456,4000,10,42,accuracy,100456,0.7745,4,0.6563233220100403,5.361867566592991,10,0.6563233220100403,valid,0.7735769643620858,0.7736838829596436,0.7745,100456
