Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.973,1,1,initial,,,MNIST,1,prelim_features_mnist_resnext_MEM_kp75,0.75,0.973,0,True,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,1,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,1,42,accuracy,100123,0.973,10,0.08558590579094986,29.354769375175238,10,0.08558590579094986,valid,0.9725512917892983,0.9727221204700065,0.972492416083206,100123
MEM,0.97375,2,2,initial,,,MNIST,2,prelim_features_mnist_resnext_MEM_kp75,0.75,0.97375,0,True,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,2,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,2,42,accuracy,100123,0.97375,10,0.0850627900424103,29.198830172419548,10,0.0850627900424103,valid,0.9733168435009647,0.9734927373825659,0.9732665723800622,100123
MEM,0.97375,2,2,initial,,,MNIST,3,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9728333333333333,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,3,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,3,42,accuracy,100123,0.9728333333333333,9,0.08713352980278433,29.288095457479358,10,0.08713352980278433,valid,0.9723203406130979,0.9727940594921897,0.9720678416658668,100123
MEM,0.9740833333333333,4,4,initial,,,MNIST,4,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9740833333333333,0,True,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,4,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,4,42,accuracy,100123,0.9740833333333333,10,0.08167878454178572,29.3463874720037,10,0.08167878454178572,valid,0.9736259989939258,0.9738315115031586,0.9735021302655784,100123
MEM,0.9745833333333334,5,5,initial,,,MNIST,5,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9745833333333334,0,True,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,5,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,5,42,accuracy,100123,0.9745833333333334,10,0.0831919845075657,29.42953234538436,10,0.0831919845075657,valid,0.9741702796018682,0.9743191775906326,0.9741015532590008,100123
MEM,0.9745833333333334,5,5,initial,,,MNIST,6,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9739166666666667,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,6,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,6,42,accuracy,100123,0.9739166666666667,10,0.08467953811213375,29.241008952260017,10,0.08467953811213375,valid,0.9734536595794637,0.9737630899886106,0.9732948742517535,100123
MEM,0.9748333333333333,7,7,initial,,,MNIST,7,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9748333333333333,0,True,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,7,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,7,42,accuracy,100123,0.9748333333333333,10,0.08387755614767473,29.492787268012762,10,0.08387755614767473,valid,0.9744614122830987,0.974604344074125,0.9743755778785597,100123
MEM,0.9748333333333333,7,7,initial,,,MNIST,8,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9735833333333334,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,8,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,8,42,accuracy,100123,0.9735833333333334,10,0.0848936952209721,29.096698950976133,10,0.0848936952209721,valid,0.9731484763922618,0.9731484587745202,0.9732395841682477,100123
MEM,0.9748333333333333,7,7,initial,,,MNIST,9,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9738333333333333,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,9,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,9,42,accuracy,100123,0.9738333333333333,10,0.08661337765740852,29.218141658231616,10,0.08661337765740852,valid,0.973387548297654,0.9737798803971641,0.9731788544473353,100123
MEM,0.9748333333333333,7,7,initial,,,MNIST,10,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9720833333333333,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,10,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,10,42,accuracy,100123,0.9720833333333333,10,0.08603355536051095,29.243374390527606,10,0.08603355536051095,valid,0.9716763729787891,0.9719304329309926,0.9715488851348535,100123
MEM,0.9748333333333333,7,7,offspring,8896,9036,MNIST,11,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9733333333333334,1,False,0.75,11,,0.9733333333333334,,,False,0,,,0,resnext,False,0,0,1,0.9740833333333333,4,4,0.97375,2,2,17932,2,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,11,42,accuracy,100123,0.9733333333333334,9,0.08672748470741014,29.42776058241725,10,0.08672748470741014,valid,0.9728608283265437,0.9730735236572137,0.9727785593993012,100123
MEM,0.975,12,12,offspring,9036,8896,MNIST,12,prelim_features_mnist_resnext_MEM_kp75,0.75,0.975,1,True,0.75,12,,0.975,,,False,0,,,0,resnext,False,0,0,2,0.9740833333333333,4,4,0.97375,2,2,17932,3,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed123,123,36000,12,42,accuracy,100123,0.975,10,0.08372995451154808,29.159486873075366,10,0.08372995451154808,valid,0.9745712266249896,0.9747250633523749,0.9745065715923762,100123
