Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.96875,1,1,initial,,,MNIST,1,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.96875,0,True,0.5,alexnet,False,0,0,,,,,,,,,1,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,1,42,accuracy,100789,0.96875,9,0.10260787975912293,22.172066394239664,10,0.10260787975912293,valid,0.9682518071087365,0.9686685847178385,0.9680835189208381,100789
GEN,0.96875,1,1,initial,,,MNIST,2,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.96825,0,False,0.5,alexnet,False,0,0,,,,,,,,,2,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,2,42,accuracy,100789,0.96825,10,0.0985857776805448,22.186181193217635,10,0.0985857776805448,valid,0.9678435332941593,0.9683287649271426,0.9675706093379297,100789
GEN,0.96875,1,1,initial,,,MNIST,3,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.9659166666666666,0,False,0.5,alexnet,False,0,0,,,,,,,,,3,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,3,42,accuracy,100789,0.9659166666666666,6,0.11180084927752613,22.142305810004473,10,0.11180084927752613,valid,0.9654866505815878,0.9658369528715294,0.9655461981259507,100789
GEN,0.96875,1,1,initial,,,MNIST,4,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.9685833333333334,0,False,0.5,alexnet,False,0,0,,,,,,,,,4,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,4,42,accuracy,100789,0.9685833333333334,7,0.09578661706888428,22.118834499269724,10,0.09578661706888428,valid,0.9681597653545555,0.9682001536312708,0.968227193659318,100789
GEN,0.96875,1,1,initial,,,MNIST,5,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.9683333333333334,0,False,0.5,alexnet,False,0,0,,,,,,,,,5,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,5,42,accuracy,100789,0.9683333333333334,9,0.10139949522167445,22.039136754348874,10,0.10139949522167445,valid,0.9678093076280181,0.9678565917628085,0.9681575072182425,100789
GEN,0.9693333333333334,6,6,initial,,,MNIST,6,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.9693333333333334,0,True,0.5,alexnet,False,0,0,,,,,,,,,6,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,6,42,accuracy,100789,0.9693333333333334,10,0.10053116179257632,22.18215125054121,10,0.10053116179257632,valid,0.9688913803147571,0.9691507183459646,0.9688634307402821,100789
GEN,0.9693333333333334,6,6,initial,,,MNIST,7,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.9685833333333334,0,False,0.5,alexnet,False,0,0,,,,,,,,,7,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,7,42,accuracy,100789,0.9685833333333334,6,0.10599688422493636,22.193081062287092,10,0.10599688422493636,valid,0.9682130019464334,0.9686789171211915,0.9681293030234898,100789
GEN,0.9693333333333334,6,6,initial,,,MNIST,8,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.96625,0,False,0.5,alexnet,False,0,0,,,,,,,,,8,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,8,42,accuracy,100789,0.96625,4,0.1062712854401519,22.110868157818913,10,0.1062712854401519,valid,0.9657169889162276,0.9658347046413913,0.9658256232415482,100789
GEN,0.9693333333333334,6,6,initial,,,MNIST,9,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.9686666666666667,0,False,0.5,alexnet,False,0,0,,,,,,,,,9,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,9,42,accuracy,100789,0.9686666666666667,9,0.10474799210391939,22.239465590566397,10,0.10474799210391939,valid,0.9681686643528222,0.9685915590542017,0.968057668166097,100789
GEN,0.9693333333333334,6,6,initial,,,MNIST,10,prelim_features_mnist_alexnet_GEN_kp50,0.5,0.9678333333333333,0,False,0.5,alexnet,False,0,0,,,,,,,,,10,0.5,MNIST_alexnet_GEN_accuracy_kp5000_seed789,789,24000,10,42,accuracy,100789,0.9678333333333333,10,0.10342296269567063,22.276832785457373,10,0.10342296269567063,valid,0.9673949836828497,0.9679653704913733,0.9672009398866077,100789
