Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.97125,1,1,initial,,,MNIST,1,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.97125,0,True,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,1,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,1,42,accuracy,100042,0.97125,10,0.08952661357882122,26.587840411812067,10,0.08952661357882122,valid,0.970652404751944,0.9712154928712484,0.9704330420591664,100042
MEM,0.9715,2,2,initial,,,MNIST,2,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.9715,0,True,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,2,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,2,42,accuracy,100042,0.9715,8,0.09069831395770113,25.030209317803383,10,0.09069831395770113,valid,0.9709317912323391,0.9713138183320853,0.9707612998094828,100042
MEM,0.972,3,3,initial,,,MNIST,3,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.972,0,True,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,3,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,3,42,accuracy,100042,0.972,10,0.08895970733153323,25.117943393066525,10,0.08895970733153323,valid,0.9715167806530133,0.9717555745726028,0.971401220050363,100042
MEM,0.972,3,3,initial,,,MNIST,4,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.9701666666666666,0,False,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,4,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,4,42,accuracy,100042,0.9701666666666666,10,0.09498058753771087,23.879061177372932,10,0.09498058753771087,valid,0.9696473094947906,0.9698897900535757,0.9696292779722537,100042
MEM,0.972,3,3,initial,,,MNIST,5,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.9711666666666666,0,False,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,5,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,5,42,accuracy,100042,0.9711666666666666,10,0.09077317960932851,24.392535148188472,10,0.09077317960932851,valid,0.9707146602580817,0.9708229687429089,0.9708913406482595,100042
MEM,0.972,3,3,initial,,,MNIST,6,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.971,0,False,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,6,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,6,42,accuracy,100042,0.971,10,0.09168300162628293,25.518260007724166,10,0.09168300162628293,valid,0.9705284713492854,0.9705824800578385,0.9707537608925554,100042
MEM,0.9724166666666667,7,7,initial,,,MNIST,7,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.9724166666666667,0,True,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,7,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,7,42,accuracy,100042,0.9724166666666667,9,0.08906712790143986,24.72866684757173,10,0.08906712790143986,valid,0.9719387693035968,0.9719127226221994,0.9720069689493395,100042
MEM,0.9724166666666667,7,7,initial,,,MNIST,8,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.9708333333333333,0,False,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,8,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,8,42,accuracy,100042,0.9708333333333333,10,0.09107062032880882,25.443336063995957,10,0.09107062032880882,valid,0.9702258902291275,0.9710723763466296,0.9698589934462245,100042
MEM,0.9724166666666667,7,7,initial,,,MNIST,9,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.9706666666666667,0,False,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,9,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,9,42,accuracy,100042,0.9706666666666667,9,0.09111397027410567,23.715824773535132,10,0.09111397027410567,valid,0.9701886877811802,0.9701450446511151,0.9704477054145826,100042
MEM,0.9728333333333333,10,10,initial,,,MNIST,10,prelim_features_mnist_swintransformer_MEM_kp90,0.9,0.9728333333333333,0,True,0.9,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,10,0.9,MNIST_swintransformer_MEM_accuracy_kp9000_seed42,42,43200,10,42,accuracy,100042,0.9728333333333333,10,0.08782508148873845,24.040975384414196,10,0.08782508148873845,valid,0.9722803817774072,0.9726505954554749,0.9721093769593251,100042
