Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.4107,1,1,initial,,,TINYIMAGENET,1,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.4107,0,True,0.25,alexnet,False,0,0,,,,,,,,,1,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,1,42,accuracy,100042,0.4107,1,2.9011331883907316,18.499838707968593,10,2.9011331883907316,valid,0.40917250022150975,0.4752790853131974,0.4107,100042
GEN,0.4153,2,2,initial,,,TINYIMAGENET,2,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.4153,0,True,0.25,alexnet,False,0,0,,,,,,,,,2,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,2,42,accuracy,100042,0.4153,1,2.9281728123664856,17.880455465056002,10,2.9281728123664856,valid,0.4128226522645923,0.4756105934340472,0.4153,100042
GEN,0.42345,3,3,initial,,,TINYIMAGENET,3,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.42345,0,True,0.25,alexnet,False,0,0,,,,,,,,,3,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,3,42,accuracy,100042,0.42345,2,2.9358316680431367,17.774948864243925,10,2.9358316680431367,valid,0.4246080230416964,0.4700190051672395,0.42345,100042
GEN,0.42345,3,3,initial,,,TINYIMAGENET,4,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.40725,0,False,0.25,alexnet,False,0,0,,,,,,,,,4,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,4,42,accuracy,100042,0.40725,1,2.9506394471168518,17.76589467190206,10,2.9506394471168518,valid,0.40632362559882823,0.47359402732494776,0.40724999999999995,100042
GEN,0.42345,3,3,initial,,,TINYIMAGENET,5,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.40725,0,False,0.25,alexnet,False,0,0,,,,,,,,,5,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,5,42,accuracy,100042,0.40725,1,2.9628708817481995,17.842965508811176,10,2.9628708817481995,valid,0.41072458014716273,0.48885613191564903,0.40725,100042
GEN,0.42345,3,3,initial,,,TINYIMAGENET,6,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.40565,0,False,0.25,alexnet,False,0,0,,,,,,,,,6,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,6,42,accuracy,100042,0.40565,1,2.9618667162418366,17.824759618379176,10,2.9618667162418366,valid,0.3989738421557796,0.47563586722675283,0.40564999999999996,100042
GEN,0.42345,3,3,initial,,,TINYIMAGENET,7,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.41245,0,False,0.25,alexnet,False,0,0,,,,,,,,,7,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,7,42,accuracy,100042,0.41245,1,2.9034188446998597,17.739287567324936,10,2.9034188446998597,valid,0.40836510117762276,0.4661801422463063,0.41245000000000004,100042
GEN,0.42345,3,3,initial,,,TINYIMAGENET,8,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.4075,0,False,0.25,alexnet,False,0,0,,,,,,,,,8,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,8,42,accuracy,100042,0.4075,1,2.960762874555588,17.676724772900343,10,2.960762874555588,valid,0.4040385315365208,0.48091013862614174,0.4075,100042
GEN,0.42345,3,3,initial,,,TINYIMAGENET,9,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.41075,0,False,0.25,alexnet,False,0,0,,,,,,,,,9,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,9,42,accuracy,100042,0.41075,1,2.913889129638672,17.733124618418515,10,2.913889129638672,valid,0.4081596618735551,0.47027574548021056,0.41074999999999995,100042
GEN,0.42345,3,3,initial,,,TINYIMAGENET,10,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.41,0,False,0.25,alexnet,False,0,0,,,,,,,,,10,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,10,42,accuracy,100042,0.41,1,2.956747741317749,17.624863386154175,10,2.956747741317749,valid,0.4051156983239607,0.4774075963095794,0.41,100042
GEN,0.42345,3,3,offspring,14984,15100,TINYIMAGENET,11,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.4096,1,False,0.25,alexnet,False,0,0,1,0.41245,7,7,0.4107,1,1,30084,2,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,11,42,accuracy,100042,0.4096,1,2.9473153718948364,17.72947330120951,10,2.9473153718948364,valid,0.406459047946654,0.48334661938691525,0.4096,100042
GEN,0.42345,3,3,offspring,15100,14984,TINYIMAGENET,12,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.41495,1,False,0.25,alexnet,False,0,0,2,0.41245,7,7,0.4107,1,1,30084,3,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,12,42,accuracy,100042,0.41495,1,2.955018748521805,17.713812109082937,10,2.955018748521805,valid,0.40850627487954944,0.47515258658876547,0.41495,100042
GEN,0.42345,3,3,offspring,15076,15008,TINYIMAGENET,13,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.41115,1,False,0.25,alexnet,False,0,0,1,0.41245,7,7,0.42345,3,3,30084,4,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,13,42,accuracy,100042,0.41115,1,2.9057178565502166,17.599376843310893,10,2.9057178565502166,valid,0.41164953346702987,0.47862980317380655,0.41115,100042
GEN,0.42345,3,3,offspring,15008,15076,TINYIMAGENET,14,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.4188,1,False,0.25,alexnet,False,0,0,2,0.41245,7,7,0.42345,3,3,30084,5,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,14,42,accuracy,100042,0.4188,2,3.0106906211853026,17.732380338013172,10,3.0106906211853026,valid,0.4181509628456442,0.4698455733546384,0.41879999999999995,100042
GEN,0.42345,3,3,offspring,15044,14904,TINYIMAGENET,15,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.4067,1,False,0.25,alexnet,False,0,0,1,0.4153,2,2,0.41075,9,9,29948,6,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,15,42,accuracy,100042,0.4067,1,2.9585260725975036,17.771631771698594,10,2.9585260725975036,valid,0.40807919614599747,0.4802169397579511,0.4067,100042
GEN,0.42345,3,3,offspring,14904,15044,TINYIMAGENET,16,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.40995,1,False,0.25,alexnet,False,0,0,2,0.4153,2,2,0.41075,9,9,29948,7,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,16,42,accuracy,100042,0.40995,1,2.9596249713897707,17.5929803987965,10,2.9596249713897707,valid,0.4058200722233043,0.48061495092015805,0.40995000000000004,100042
GEN,0.42345,3,3,offspring,15138,14946,TINYIMAGENET,17,prelim_features_tinyimagenet_alexnet_GEN_kp25,0.25,0.42025,1,False,0.25,alexnet,False,0,0,1,0.42345,3,3,0.41245,7,7,30084,8,0.25,TINYIMAGENET_alexnet_GEN_accuracy_kp2500_seed42,42,20000,17,42,accuracy,100042,0.42025,1,2.8705253911018374,17.755671112798154,10,2.8705253911018374,valid,0.4180033649196207,0.4748531892977199,0.4202499999999999,100042
