Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.407,1,1,random,TINYIMAGENET,1,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.407,True,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,1,42,accuracy,101024,0.407,1,2.9171547171115875,17.852452939376235,10,2.9171547171115875,valid,0.4037216332675456,0.46157152769470455,0.40700000000000003,101024
RS,0.407,1,1,random,TINYIMAGENET,2,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.406,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,2,42,accuracy,101024,0.406,1,2.9532105686187746,17.958143137395382,10,2.9532105686187746,valid,0.40094847707902903,0.4703999922552016,0.406,101024
RS,0.41535,3,3,random,TINYIMAGENET,3,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.41535,True,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,3,42,accuracy,101024,0.41535,1,2.909256923866272,18.07172670494765,10,2.909256923866272,valid,0.41503442474290286,0.48408246130468613,0.41534999999999994,101024
RS,0.41535,3,3,random,TINYIMAGENET,4,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.41205,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,4,42,accuracy,101024,0.41205,1,2.916971926641464,17.87695665936917,10,2.916971926641464,valid,0.4077812358061906,0.46998350099428976,0.41204999999999997,101024
RS,0.41535,3,3,random,TINYIMAGENET,5,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.4121,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,5,42,accuracy,101024,0.4121,1,2.9738068277835845,17.894308350980282,10,2.9738068277835845,valid,0.4069699042664272,0.4770598139731979,0.4121,101024
RS,0.41535,3,3,random,TINYIMAGENET,6,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.41055,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,6,42,accuracy,101024,0.41055,1,2.935328835582733,18.101895635016263,10,2.935328835582733,valid,0.4067875428624379,0.47603246217999123,0.4105500000000001,101024
RS,0.41535,3,3,random,TINYIMAGENET,7,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.4126,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,7,42,accuracy,101024,0.4126,1,2.9285312225341795,17.881127709522843,10,2.9285312225341795,valid,0.4044164818331323,0.47078232382208296,0.4126000000000001,101024
RS,0.41965,8,8,random,TINYIMAGENET,8,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.41965,True,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,8,42,accuracy,101024,0.41965,1,2.895695577955246,17.942777512595057,10,2.895695577955246,valid,0.4117218008383298,0.4743498839460448,0.41965,101024
RS,0.41965,8,8,random,TINYIMAGENET,9,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.41605,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,9,42,accuracy,101024,0.41605,1,2.8891772522449495,18.036027534864843,10,2.8891772522449495,valid,0.4107461427935406,0.46614531874322396,0.41605,101024
RS,0.41965,8,8,random,TINYIMAGENET,10,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.40635,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,10,42,accuracy,101024,0.40635,1,2.9490234078884123,17.8718187417835,10,2.9490234078884123,valid,0.4024036561185285,0.47533752543463864,0.40635,101024
RS,0.41965,8,8,random,TINYIMAGENET,11,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.40915,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,11,42,accuracy,101024,0.40915,1,2.982345698833466,17.90509899239987,10,2.982345698833466,valid,0.404805286177578,0.47539309172630584,0.40915000000000007,101024
RS,0.41965,8,8,random,TINYIMAGENET,12,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.4098,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,12,42,accuracy,101024,0.4098,1,2.943929550409317,18.030149845406413,10,2.943929550409317,valid,0.40482871506332685,0.471740098389496,0.40980000000000005,101024
RS,0.41965,8,8,random,TINYIMAGENET,13,prelim_features_tinyimagenet_alexnet_RS_kp25,0.25,0.41125,False,0.25,alexnet,0.25,TINYIMAGENET_alexnet_RS_accuracy_kp2500_seed1024,1024,20000,13,42,accuracy,101024,0.41125,1,2.958930987358093,17.931580745615065,10,2.958930987358093,valid,0.4055973194338295,0.4725793887083437,0.41125,101024
