Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.9725,1,1,initial,,,MNIST,1,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9725,0,True,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,1,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,1,42,accuracy,100789,0.9725,6,0.0885730692097762,33.32901022583246,10,0.0885730692097762,valid,0.9720879586116988,0.9723853106502606,0.9720479423224772,100789
MEM,0.97425,2,2,initial,,,MNIST,2,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.97425,0,True,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,2,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,2,42,accuracy,100789,0.97425,7,0.08457153650528441,33.218254160135984,10,0.08457153650528441,valid,0.9739069768486772,0.9740013072309038,0.9739248880033026,100789
MEM,0.97425,2,2,initial,,,MNIST,3,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9720833333333333,0,False,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,3,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,3,42,accuracy,100789,0.9720833333333333,9,0.09527455840189941,33.31027181632817,10,0.09527455840189941,valid,0.9716834658751438,0.9721055432163436,0.9717051664962089,100789
MEM,0.97425,2,2,initial,,,MNIST,4,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9713333333333334,0,False,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,4,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,4,42,accuracy,100789,0.9713333333333334,8,0.09223047367716208,33.11620871908963,10,0.09223047367716208,valid,0.9708397613424223,0.9709905904861135,0.9710717758557059,100789
MEM,0.97425,2,2,initial,,,MNIST,5,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9703333333333334,0,False,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,5,42,accuracy,100789,0.9703333333333334,7,0.09296446840659095,33.15331985242665,10,0.09296446840659095,valid,0.9698907385707616,0.9701875974626668,0.9701924752483132,100789
MEM,0.9745833333333334,6,6,initial,,,MNIST,6,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9745833333333334,0,True,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,6,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,6,42,accuracy,100789,0.9745833333333334,6,0.08441390161759531,33.187201991677284,10,0.08441390161759531,valid,0.9742445013356326,0.9743268120712848,0.9743579304367553,100789
MEM,0.9745833333333334,6,6,initial,,,MNIST,7,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.97225,0,False,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,7,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,7,42,accuracy,100789,0.97225,10,0.08844278017540153,33.20343678072095,10,0.08844278017540153,valid,0.9718719283791651,0.971898106570172,0.9721059733827776,100789
MEM,0.9745833333333334,6,6,initial,,,MNIST,8,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.97425,0,False,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,8,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,8,42,accuracy,100789,0.97425,8,0.08262421420689983,33.214702907949686,10,0.08262421420689983,valid,0.9738843753707525,0.9739702733371111,0.9739024899421904,100789
MEM,0.9745833333333334,6,6,initial,,,MNIST,9,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9716666666666667,0,False,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,9,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,9,42,accuracy,100789,0.9716666666666667,10,0.09618215038759323,33.03311141766608,10,0.09618215038759323,valid,0.9712570122140608,0.9717341490485373,0.9711629478370142,100789
MEM,0.9745833333333334,6,6,initial,,,MNIST,10,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9744166666666667,0,False,0.9,,,,,,False,0,,,0,alexnet,False,0,0,,,,,,,,,10,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,10,42,accuracy,100789,0.9744166666666667,8,0.08835107843779648,33.06353850290179,10,0.08835107843779648,valid,0.9741145883958702,0.9743651868000439,0.9740151096428793,100789
MEM,0.9745833333333334,6,6,offspring,4372,4264,MNIST,11,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9733333333333334,1,False,0.9,11,,0.9733333333333334,,,False,0,,,0,alexnet,True,4320,2160,1,0.9744166666666667,10,10,0.97225,7,7,8636,2,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,11,42,accuracy,100789,0.9733333333333334,7,0.08849071325485905,33.21688040904701,10,0.08849071325485905,valid,0.9729327735490741,0.9731445433360258,0.9730674015839622,100789
MEM,0.9765,12,12,offspring,4264,4372,MNIST,12,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9765,1,True,0.9,12,,0.9765,,,False,0,,,0,alexnet,False,0,0,2,0.9744166666666667,10,10,0.97225,7,7,8636,3,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,12,42,accuracy,100789,0.9765,8,0.07926791696979975,33.11316318809986,10,0.07926791696979975,valid,0.9761151270807821,0.9761585452229253,0.9761486617401344,100789
MEM,0.9765,12,12,offspring,4394,4278,MNIST,13,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9723333333333334,1,False,0.9,13,,0.9723333333333334,,,False,0,,,0,alexnet,False,0,0,1,0.97425,2,2,0.97425,8,8,8672,4,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,13,42,accuracy,100789,0.9723333333333334,6,0.08753515845358682,33.08518771827221,10,0.08753515845358682,valid,0.9719316947708734,0.9719649406574351,0.9721826435655059,100789
MEM,0.9765,12,12,offspring,4278,4394,MNIST,14,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9753333333333334,1,False,0.9,14,,0.9753333333333334,,,True,0,14,14,0,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,14,42,accuracy,100789,0.9753333333333334,10,0.08327034200153624,33.111733658239245,10,0.08327034200153624,valid,0.9749835876640865,0.9751316908210779,0.9750153100277412,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,15,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9738333333333333,1,False,0.9,14,14,0.9753333333333334,0.9753333333333334,False,True,10,14,14,1,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,15,42,accuracy,100789,0.9738333333333333,8,0.07992452507644582,33.273946503177285,10,0.07992452507644582,valid,0.973408814275721,0.9733974753757808,0.9736400076754979,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,16,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9723333333333334,1,False,0.9,14,14,0.9753333333333334,0.9753333333333334,False,True,10,14,14,2,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,16,42,accuracy,100789,0.9723333333333334,9,0.08574714435799978,33.21860488317907,10,0.08574714435799978,valid,0.9718928589372149,0.972099565321896,0.9720803989923097,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,17,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.97325,1,False,0.9,14,14,0.9753333333333334,0.9753333333333334,False,True,10,14,14,3,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,17,42,accuracy,100789,0.97325,7,0.09289879599974181,33.274375449866056,10,0.09289879599974181,valid,0.972893622155809,0.9732457957011977,0.972820358324282,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,18,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9734166666666667,1,False,0.9,14,14,0.9753333333333334,0.9753333333333334,False,True,10,14,14,4,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,18,42,accuracy,100789,0.9734166666666667,9,0.08456596934457775,33.25139920040965,10,0.08456596934457775,valid,0.9730193601864032,0.9732016314568666,0.9732445336925055,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,19,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9750833333333333,1,False,0.9,14,14,0.9753333333333334,0.9753333333333334,False,True,10,14,14,5,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,19,42,accuracy,100789,0.9750833333333333,8,0.08200412959846047,33.226790964603424,10,0.08200412959846047,valid,0.9746627226042459,0.9747203845837473,0.9747847684844102,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,20,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.974,1,False,0.9,14,14,0.9753333333333334,0.9753333333333334,False,True,10,14,14,6,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,20,42,accuracy,100789,0.974,10,0.08039868779829704,33.207424560561776,10,0.08039868779829704,valid,0.9735558709049675,0.973601285893808,0.9737807898376574,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,21,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9755833333333334,1,False,0.9,21,14,0.9755833333333334,0.9753333333333334,True,True,10,14,14,7,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,21,42,accuracy,100789,0.9755833333333334,10,0.08473643087941067,32.97948686033487,10,0.08473643087941067,valid,0.9752226012146663,0.9755445522059372,0.9750858324560481,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,22,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9724166666666667,1,False,0.9,21,21,0.9755833333333334,0.9755833333333334,False,True,10,14,14,8,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,22,42,accuracy,100789,0.9724166666666667,7,0.0894893035623633,33.021423906087875,10,0.0894893035623633,valid,0.9720696264206641,0.9724404189055257,0.9719650080355724,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,23,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.975,1,False,0.9,21,21,0.9755833333333334,0.9755833333333334,False,True,10,14,14,9,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,23,42,accuracy,100789,0.975,9,0.08163029946340249,33.01651956886053,10,0.08163029946340249,valid,0.9745807240140829,0.9746148875631852,0.9746585608546064,100789
MEM,0.9765,12,12,local_neighbor,4278,4394,MNIST,24,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9729166666666667,1,False,0.9,21,21,0.9755833333333334,0.9755833333333334,False,True,10,14,14,10,alexnet,False,0,0,2,0.97425,2,2,0.97425,8,8,8672,5,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,24,42,accuracy,100789,0.9729166666666667,9,0.08672500069229863,33.16372003592551,10,0.08672500069229863,valid,0.9725389914692352,0.9726225243236429,0.9726880273873822,100789
MEM,0.9765,12,12,offspring,4336,4346,MNIST,25,prelim_features_mnist_alexnet_MEM_kp90,0.9,0.9755833333333334,1,False,0.9,25,,0.9755833333333334,,,False,0,,,0,alexnet,False,0,0,1,0.97425,8,8,0.9720833333333333,3,3,8682,6,0.9,MNIST_alexnet_MEM_accuracy_kp9000_seed789,789,43200,25,42,accuracy,100789,0.9755833333333334,10,0.0868595481456917,32.990967240184546,10,0.0868595481456917,valid,0.975232723662022,0.9754545547423469,0.9752716236433605,100789
