Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.8004,1,1,random,CIFAR10,1,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.8004,True,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,1,42,accuracy,100123,0.8004,2,0.5882530764102936,14.346478018909693,10,0.5882530764102936,valid,0.8000104012172626,0.8060517889777262,0.8004000000000001,100123
RS,0.8004,1,1,random,CIFAR10,2,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.799,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,2,42,accuracy,100123,0.799,2,0.5833526307582855,14.335275647230446,10,0.5833526307582855,valid,0.7987705278534369,0.8021693738530888,0.799,100123
RS,0.8021,3,3,random,CIFAR10,3,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.8021,True,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,3,42,accuracy,100123,0.8021,4,0.6139397936344146,14.286702769808471,10,0.6139397936344146,valid,0.8015750888482074,0.8082176525508716,0.8021,100123
RS,0.8029,4,4,random,CIFAR10,4,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.8029,True,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,4,42,accuracy,100123,0.8029,2,0.5902208222866059,14.318787094205618,10,0.5902208222866059,valid,0.8033994522666104,0.8083585916642153,0.8029,100123
RS,0.8029,4,4,random,CIFAR10,5,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.8006,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,5,42,accuracy,100123,0.8006,3,0.597483012342453,14.35671035386622,10,0.597483012342453,valid,0.7999694900081006,0.8029455709406476,0.8006,100123
RS,0.8029,4,4,random,CIFAR10,6,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.7988,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,6,42,accuracy,100123,0.7988,2,0.5980394789218902,14.276643749326468,10,0.5980394789218902,valid,0.8001817702675773,0.8088058264678976,0.7988000000000001,100123
RS,0.8068,7,7,random,CIFAR10,7,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.8068,True,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,7,42,accuracy,100123,0.8068,2,0.5846782569408416,14.339421821758151,10,0.5846782569408416,valid,0.8070325628404058,0.811987549545601,0.8068,100123
RS,0.8068,7,7,random,CIFAR10,8,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.8063,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,8,42,accuracy,100123,0.8063,3,0.5780430822134018,14.356252524070442,10,0.5780430822134018,valid,0.8062288641223414,0.8086370555353858,0.8063,100123
RS,0.8122,9,9,random,CIFAR10,9,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.8122,True,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,9,42,accuracy,100123,0.8122,4,0.5919104243755341,14.303615662269294,10,0.5919104243755341,valid,0.8129124548090803,0.8179076126648333,0.8122,100123
RS,0.8122,9,9,random,CIFAR10,10,prelim_features_cifar10_alexnet_RS_kp50,0.5,0.8012,False,0.5,alexnet,0.5,CIFAR10_alexnet_RS_accuracy_kp5000_seed123,123,20000,10,42,accuracy,100123,0.8012,2,0.5887207860469819,14.276560510508716,10,0.5887207860469819,valid,0.8004958064442886,0.8054797570480318,0.8012,100123
