Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.9415833333333333,1,1,initial,,,MNIST,1,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.9415833333333333,0,True,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,1,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,1,42,accuracy,100789,0.9415833333333333,10,0.20440180165568989,8.065076330676675,10,0.20440180165568989,valid,0.9402626255011706,0.9409847116297178,0.9402343802687305,100789
MEM,0.9415833333333333,1,1,initial,,,MNIST,2,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.939,0,False,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,2,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,2,42,accuracy,100789,0.939,10,0.20735962905486424,8.027107682079077,10,0.20735962905486424,valid,0.937690704961374,0.9388491389845923,0.9375598911266992,100789
MEM,0.9418333333333333,3,3,initial,,,MNIST,3,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.9418333333333333,0,True,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,3,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,3,42,accuracy,100789,0.9418333333333333,10,0.20505813854932786,7.99644018150866,10,0.20505813854932786,valid,0.940854743986935,0.941031958604302,0.9409935989456704,100789
MEM,0.9418333333333333,3,3,initial,,,MNIST,4,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.9376666666666666,0,False,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,4,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,4,42,accuracy,100789,0.9376666666666666,10,0.21068697742621104,7.995256444439292,10,0.21068697742621104,valid,0.9362120972111139,0.9367056490994562,0.9365128193041221,100789
MEM,0.9418333333333333,3,3,initial,,,MNIST,5,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.9391666666666667,0,False,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,5,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,5,42,accuracy,100789,0.9391666666666667,10,0.20607029795646667,8.0252575725317,10,0.20607029795646667,valid,0.9380000769415415,0.9384391386741697,0.938379175937665,100789
MEM,0.943,6,6,initial,,,MNIST,6,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.943,0,True,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,6,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,6,42,accuracy,100789,0.943,10,0.2029624731640021,8.042871963232756,10,0.2029624731640021,valid,0.9420967981076158,0.942389539913495,0.9421167505009367,100789
MEM,0.943,6,6,initial,,,MNIST,7,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.9416666666666667,0,False,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,7,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,7,42,accuracy,100789,0.9416666666666667,10,0.20084786494572957,8.494282061234117,10,0.20084786494572957,valid,0.9406162907673401,0.9408072242170844,0.940755822913505,100789
MEM,0.943,6,6,initial,,,MNIST,8,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.9393333333333334,0,False,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,8,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,8,42,accuracy,100789,0.9393333333333334,10,0.2061227230032285,8.880956558510661,10,0.2061227230032285,valid,0.9381473351048211,0.9383723508174617,0.9383074441242168,100789
MEM,0.943,6,6,initial,,,MNIST,9,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.9408333333333333,0,False,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,9,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,9,42,accuracy,100789,0.9408333333333333,10,0.20299842486778896,8.428238423541188,10,0.20299842486778896,valid,0.9397732668940935,0.9401726532490328,0.9399002290636241,100789
MEM,0.943,6,6,initial,,,MNIST,10,prelim_features_mnist_efficientnetv2_MEM_kp10,0.1,0.9428333333333333,0,False,0.1,,,,,,False,0,,,0,efficientnetv2,False,0,0,,,,,,,,,10,0.1,MNIST_efficientnetv2_MEM_accuracy_kp1000_seed789,789,4800,10,42,accuracy,100789,0.9428333333333333,10,0.2010531394581,8.02729849331081,10,0.2010531394581,valid,0.9417938685873077,0.9419264614187428,0.942301982368939,100789
