Algorithm,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generated Subsets,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Split Seed,Target Metric,Training Seed,Uses Validation For Selection
SRS,single_stratified_random_sample,TINYIMAGENET,0,main_srs_tinyimagenet_alexnet_kp90,0.9,,1,alexnet,0.9,TINYIMAGENET_alexnet_SRS_accuracy_kp9000_seed123,123,72000,0.05529674142599106,42,accuracy,100123,False
