Accepted,Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Current Fitness,Current Fitness Before,Current Solution ID After,Current Solution ID Before,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Hamming Distance,Improved Best,Initial Percentage,Model,Neighbor Swaps,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
True,LS,0.9624166666666667,1,1,initial,0.9624166666666667,,1,,MNIST,1,prelim_features_mnist_alexnet_LS_kp25,0.25,0.9624166666666667,0,True,0.25,alexnet,0,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,1,42,accuracy,100789,0.9624166666666667,10,0.12401248763408512,13.729416031390429,10,0.12401248763408512,valid,0.961995122919129,0.9624132591167653,0.9622384330401212,100789
True,LS,0.963,2,2,neighbor,0.963,0.9624166666666667,2,1,MNIST,2,prelim_features_mnist_alexnet_LS_kp25,0.25,0.963,20,True,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,2,42,accuracy,100789,0.963,9,0.1203724255990237,13.639051396399736,10,0.1203724255990237,valid,0.9623824023698904,0.9627582985150906,0.9623709380705583,100789
False,LS,0.963,2,2,neighbor,0.963,0.963,2,2,MNIST,3,prelim_features_mnist_alexnet_LS_kp25,0.25,0.96225,20,False,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,3,42,accuracy,100789,0.96225,9,0.12849223468576867,13.670197615399957,10,0.12849223468576867,valid,0.961585731588212,0.9622151445728446,0.9615815141167474,100789
False,LS,0.963,2,2,neighbor,0.963,0.963,2,2,MNIST,4,prelim_features_mnist_alexnet_LS_kp25,0.25,0.9624166666666667,20,False,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,4,42,accuracy,100789,0.9624166666666667,9,0.12361733432983359,13.710221728309989,10,0.12361733432983359,valid,0.9618136947747432,0.9622397774813164,0.961928826115148,100789
False,LS,0.963,2,2,neighbor,0.963,0.963,2,2,MNIST,5,prelim_features_mnist_alexnet_LS_kp25,0.25,0.9615833333333333,20,False,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,5,42,accuracy,100789,0.9615833333333333,9,0.12576838604547083,13.589356468990445,10,0.12576838604547083,valid,0.9610034883988103,0.9616239806851677,0.9608864325650819,100789
False,LS,0.963,2,2,neighbor,0.963,0.963,2,2,MNIST,6,prelim_features_mnist_alexnet_LS_kp25,0.25,0.9620833333333333,20,False,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,6,42,accuracy,100789,0.9620833333333333,6,0.12311660059913992,13.567696059122682,10,0.12311660059913992,valid,0.961487901597579,0.9617909423198776,0.96140955033269,100789
True,LS,0.9645,7,7,neighbor,0.9645,0.963,7,2,MNIST,7,prelim_features_mnist_alexnet_LS_kp25,0.25,0.9645,20,True,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,7,42,accuracy,100789,0.9645,8,0.11897561416092019,13.677531057968736,10,0.11897561416092019,valid,0.963856095143024,0.9641846132095356,0.9638209496032948,100789
False,LS,0.9645,7,7,neighbor,0.9645,0.9645,7,7,MNIST,8,prelim_features_mnist_alexnet_LS_kp25,0.25,0.9620833333333333,20,False,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,8,42,accuracy,100789,0.9620833333333333,9,0.12290245849080383,13.68878711014986,10,0.12290245849080383,valid,0.961412760541341,0.9622079866045216,0.9610739971057842,100789
True,LS,0.9646666666666667,9,9,neighbor,0.9646666666666667,0.9645,9,7,MNIST,9,prelim_features_mnist_alexnet_LS_kp25,0.25,0.9646666666666667,20,True,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,9,42,accuracy,100789,0.9646666666666667,9,0.11991251041119297,13.694261433556676,10,0.11991251041119297,valid,0.9642182615126224,0.9645419834678046,0.9642329521312396,100789
False,LS,0.9646666666666667,9,9,neighbor,0.9646666666666667,0.9646666666666667,9,9,MNIST,10,prelim_features_mnist_alexnet_LS_kp25,0.25,0.9620833333333333,20,False,0.25,alexnet,10,0.25,MNIST_alexnet_LS_accuracy_kp2500_seed789,789,12000,10,42,accuracy,100789,0.9620833333333333,7,0.12183292052460214,13.696038603782654,10,0.12183292052460214,valid,0.961369850424038,0.9620329744695247,0.9611362237555061,100789
