Algorithm,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generated Subsets,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Split Seed,Target Metric,Training Seed,Uses Validation For Selection
SRS,single_stratified_random_sample,TINYIMAGENET,0,main_srs_tinyimagenet_alexnet_kp50,0.5,,1,alexnet,0.5,TINYIMAGENET_alexnet_SRS_accuracy_kp5000_seed789,789,40000,0.06217429041862488,42,accuracy,100789,False
