Algorithm,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generated Subsets,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Split Seed,Target Metric,Training Seed,Uses Validation For Selection
SRS,single_stratified_random_sample,CIFAR10,0,main_srs_cifar10_alexnet_kp75,0.75,,1,alexnet,0.75,CIFAR10_alexnet_SRS_accuracy_kp7500_seed42,42,30000,0.04202964901924133,42,accuracy,100042,False
