Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.46045,1,1,random,TINYIMAGENET,1,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.46045,True,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,1,42,accuracy,100789,0.46045,1,2.812779285764694,54.325938038527966,10,2.812779285764694,valid,0.460361889306086,0.5133668649805967,0.46045,100789
RS,0.46215,2,2,random,TINYIMAGENET,2,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.46215,True,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,2,42,accuracy,100789,0.46215,1,2.8409838512420653,49.02297010272741,10,2.8409838512420653,valid,0.4626185984522509,0.520822969942291,0.46215000000000006,100789
RS,0.46215,2,2,random,TINYIMAGENET,3,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.4577,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,3,42,accuracy,100789,0.4577,1,2.8430704142570495,48.486186385154724,10,2.8430704142570495,valid,0.458047695536184,0.5149175254636252,0.45769999999999994,100789
RS,0.46215,2,2,random,TINYIMAGENET,4,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.45675,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,4,42,accuracy,100789,0.45675,1,2.8518781109809876,48.611770547926426,10,2.8518781109809876,valid,0.4557984475129196,0.5099547697708589,0.45675000000000004,100789
RS,0.46215,2,2,random,TINYIMAGENET,5,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.4528,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,5,42,accuracy,100789,0.4528,1,2.8814701009988783,48.746007062494755,10,2.8814701009988783,valid,0.4530454103829571,0.5178823268154544,0.45280000000000004,100789
RS,0.46215,2,2,random,TINYIMAGENET,6,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.45345,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,6,42,accuracy,100789,0.45345,1,2.8836835404872896,48.7620285153389,10,2.8836835404872896,valid,0.45597749306827906,0.5170599668408138,0.45344999999999996,100789
RS,0.46215,2,2,random,TINYIMAGENET,7,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.4602,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,7,42,accuracy,100789,0.4602,1,2.8407570751190185,48.745364882051945,10,2.8407570751190185,valid,0.458848058630025,0.512365638563355,0.46020000000000005,100789
RS,0.46215,2,2,random,TINYIMAGENET,8,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.4621,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,8,42,accuracy,100789,0.4621,1,2.8220514790296556,48.807765170931816,10,2.8220514790296556,valid,0.460515103114283,0.5129336956149563,0.4621,100789
RS,0.4642,9,9,random,TINYIMAGENET,9,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.4642,True,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,9,42,accuracy,100789,0.4642,1,2.8344114497423174,48.78789046406746,10,2.8344114497423174,valid,0.4630975075330841,0.515372656720286,0.4642,100789
RS,0.4642,9,9,random,TINYIMAGENET,10,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.4581,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,10,42,accuracy,100789,0.4581,1,2.90323096704483,48.52136346697807,10,2.90323096704483,valid,0.45672128015434327,0.5208441687347194,0.4581,100789
RS,0.4642,9,9,random,TINYIMAGENET,11,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.45545,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,11,42,accuracy,100789,0.45545,1,2.8641163323402403,48.652807489037514,10,2.8641163323402403,valid,0.45607680487164465,0.51551546973574,0.45545,100789
RS,0.4642,9,9,random,TINYIMAGENET,12,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.45335,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,12,42,accuracy,100789,0.45335,1,2.8718641156673432,48.61162558197975,10,2.8718641156673432,valid,0.4547543099671957,0.513628717444327,0.45335000000000003,100789
RS,0.4642,9,9,random,TINYIMAGENET,13,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.45565,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,13,42,accuracy,100789,0.45565,1,2.8521298797130585,48.60414878278971,10,2.8521298797130585,valid,0.4572412579308448,0.5145818764898717,0.45565,100789
RS,0.4642,9,9,random,TINYIMAGENET,14,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.464,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,14,42,accuracy,100789,0.464,1,2.771167785072327,48.708305306732655,10,2.771167785072327,valid,0.4631889205848049,0.5065003443131844,0.46399999999999997,100789
RS,0.4642,9,9,random,TINYIMAGENET,15,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.45415,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,15,42,accuracy,100789,0.45415,1,2.8679254965305327,48.601117961108685,10,2.8679254965305327,valid,0.45579186704576224,0.5151650552999262,0.45415,100789
RS,0.4642,9,9,random,TINYIMAGENET,16,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.448,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,16,42,accuracy,100789,0.448,1,2.921404777765274,48.47141242027283,10,2.921404777765274,valid,0.44539368990704736,0.5087025370926085,0.44799999999999995,100789
RS,0.4642,9,9,random,TINYIMAGENET,17,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.4598,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,17,42,accuracy,100789,0.4598,1,2.8131619458675385,48.466247104108334,10,2.8131619458675385,valid,0.4598056263589514,0.5086161626940006,0.4598,100789
RS,0.4642,9,9,random,TINYIMAGENET,18,main_b1000_tinyimagenet_alexnet_RS_kp90_seed789,0.9,0.46145,False,0.9,alexnet,0.9,TINYIMAGENET_alexnet_RS_accuracy_kp9000_seed789,789,72000,18,42,accuracy,100789,0.46145,1,2.8235634570121766,48.47430483996868,10,2.8235634570121766,valid,0.4608168489745165,0.5117439928998597,0.46144999999999997,100789
