Algorithm,Candidate Type,Covering Radius,Dataset,Distance Cache Reused,Distance Metric,Evaluation,Experiment Name,Feature Normalization,Final Percentage,First Center Position,Fitness,Generated Subsets,Initial Center Strategy,Model,Order Cache Reused,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Selection Scope,Split Seed,Target Metric,Training Seed,Uses Class Labels For Selection,Uses Validation For Selection
KCG,global_k_center_greedy,29.04516872341896,CIFAR10,True,squared_euclidean,0,main_global_kcg_cifar10_alexnet_all,none,0.9,7296,,1,seeded_random_global_instance,alexnet,True,0.9,CIFAR10_alexnet_KCG_accuracy_kp9000_seed42,42,36000,1.3154243379831314,global,42,accuracy,100042,False,False
