Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.97125,1,1,initial,,,MNIST,1,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.97125,0,True,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,1,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,1,42,accuracy,100456,0.97125,10,0.09206697423942387,19.79896723665297,10,0.09206697423942387,valid,0.9706861212052914,0.9708010751243066,0.970679402590485,100456
MEM,0.9713333333333334,2,2,initial,,,MNIST,2,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9713333333333334,0,True,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,2,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,2,42,accuracy,100456,0.9713333333333334,10,0.09337850365353127,20.414330000057817,10,0.09337850365353127,valid,0.9708978245764432,0.9709576324904388,0.9709543053508323,100456
MEM,0.9713333333333334,2,2,initial,,,MNIST,3,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9704166666666667,0,False,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,3,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,3,42,accuracy,100456,0.9704166666666667,10,0.09413061919001242,19.95336982421577,10,0.09413061919001242,valid,0.9698680749860038,0.9698957237223393,0.9700573568753649,100456
MEM,0.9713333333333334,2,2,initial,,,MNIST,4,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9689166666666666,0,False,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,4,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,4,42,accuracy,100456,0.9689166666666666,10,0.09816076328543326,20.478897469118237,10,0.09816076328543326,valid,0.9682714812703119,0.9691177874437026,0.9679962296841994,100456
MEM,0.9713333333333334,2,2,initial,,,MNIST,5,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9700833333333333,0,False,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,5,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,5,42,accuracy,100456,0.9700833333333333,10,0.09514912376801173,20.897217793390155,10,0.09514912376801173,valid,0.9695214210611223,0.9697164410341095,0.9694735666163478,100456
MEM,0.9716666666666667,6,6,initial,,,MNIST,6,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9716666666666667,0,True,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,6,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,6,42,accuracy,100456,0.9716666666666667,10,0.09143008086395761,20.33904041349888,10,0.09143008086395761,valid,0.9711948918214223,0.9712397294625328,0.971231668956998,100456
MEM,0.9716666666666667,6,6,initial,,,MNIST,7,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9713333333333334,0,False,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,7,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,7,42,accuracy,100456,0.9713333333333334,10,0.0923077165192614,20.470253033563495,10,0.0923077165192614,valid,0.9707982287610548,0.9709345115603533,0.9707985130387785,100456
MEM,0.9716666666666667,6,6,initial,,,MNIST,8,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9704166666666667,0,False,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,8,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,8,42,accuracy,100456,0.9704166666666667,10,0.09377797481169303,19.836356623098254,10,0.09377797481169303,valid,0.9698968276636393,0.9699368259606123,0.9701052910166551,100456
MEM,0.9716666666666667,6,6,initial,,,MNIST,9,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9705833333333334,0,False,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,9,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,9,42,accuracy,100456,0.9705833333333334,9,0.09670235049476227,19.782222989946604,10,0.09670235049476227,valid,0.9700104358863599,0.9702879857726749,0.9699216211988059,100456
MEM,0.9716666666666667,6,6,initial,,,MNIST,10,prelim_features_mnist_swintransformer_MEM_kp75,0.75,0.9709166666666667,0,False,0.75,,,,,,False,0,,,0,swintransformer,False,0,0,,,,,,,,,10,0.75,MNIST_swintransformer_MEM_accuracy_kp7500_seed456,456,36000,10,42,accuracy,100456,0.9709166666666667,10,0.09340578641494116,19.82560302503407,10,0.09340578641494116,valid,0.9704317740432711,0.9704876559695288,0.9706246791239621,100456
