experiment_name,configuration_fingerprint,run_id,algorithm,dataset,model,target_metric,metric_averaging,keep_percentage,selected_instances,selected_percentage,total_instances,search_seed,training_seed,split_seed,max_evaluations,evaluations_done,generated_subsets,uses_validation_for_selection,selection_strategy,best_fitness,search_duration_seconds,population_size,tournament_size,mutation_probability,mutation_fraction,local_search_num_swaps,memetic_local_search_probability,memetic_local_search_steps,memetic_local_search_num_swaps,batch_size,num_epochs,learning_rate,weight_decay,validation_fraction,pretrained,freeze_backbone,deterministic_algorithms,device,status,error
main_b1000_cifar10_alexnet_RS_kp25_seed456,9c7be7527bc9f07cf10bcbc4be57de4118ea4aa220e170b7b7a0a3325998a216,CIFAR10_alexnet_RS_accuracy_kp2500_seed456,RS,CIFAR10,alexnet,accuracy,macro,0.25,10000,0.25,40000,456,100456,42,1000,1000,1000,True,validation_guided_search,0.8046,9213.622860364616,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
