experiment_name,configuration_fingerprint,run_id,algorithm,dataset,model,target_metric,metric_averaging,keep_percentage,selected_instances,selected_percentage,total_instances,search_seed,training_seed,split_seed,max_evaluations,evaluations_done,generated_subsets,uses_validation_for_selection,selection_strategy,best_fitness,search_duration_seconds,population_size,tournament_size,mutation_probability,mutation_fraction,local_search_num_swaps,memetic_local_search_probability,memetic_local_search_steps,memetic_local_search_num_swaps,batch_size,num_epochs,learning_rate,weight_decay,validation_fraction,pretrained,freeze_backbone,deterministic_algorithms,device,status,error
main_srs_tinyimagenet_alexnet_kp50,026a365ea348a76cc11c066868bd3e52f930ac2092bfded7bcf6a2bd7465f7cf,TINYIMAGENET_alexnet_SRS_accuracy_kp5000_seed1024,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.5,40000,0.5,80000,1024,101024,42,0,0,1,False,single_class_stratified_random_sample,,0.0420273020863533,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
main_srs_tinyimagenet_alexnet_kp50,026a365ea348a76cc11c066868bd3e52f930ac2092bfded7bcf6a2bd7465f7cf,TINYIMAGENET_alexnet_SRS_accuracy_kp5000_seed123,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.5,40000,0.5,80000,123,100123,42,0,0,1,False,single_class_stratified_random_sample,,0.04373738914728165,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
main_srs_tinyimagenet_alexnet_kp50,026a365ea348a76cc11c066868bd3e52f930ac2092bfded7bcf6a2bd7465f7cf,TINYIMAGENET_alexnet_SRS_accuracy_kp5000_seed42,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.5,40000,0.5,80000,42,100042,42,0,0,1,False,single_class_stratified_random_sample,,0.05495548993349075,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
main_srs_tinyimagenet_alexnet_kp50,026a365ea348a76cc11c066868bd3e52f930ac2092bfded7bcf6a2bd7465f7cf,TINYIMAGENET_alexnet_SRS_accuracy_kp5000_seed456,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.5,40000,0.5,80000,456,100456,42,0,0,1,False,single_class_stratified_random_sample,,0.0620122104883194,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
main_srs_tinyimagenet_alexnet_kp50,026a365ea348a76cc11c066868bd3e52f930ac2092bfded7bcf6a2bd7465f7cf,TINYIMAGENET_alexnet_SRS_accuracy_kp5000_seed789,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.5,40000,0.5,80000,789,100789,42,0,0,1,False,single_class_stratified_random_sample,,0.06217429041862488,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
