Algorithm,Candidate Type,Covering Radius,Dataset,Distance Cache Reused,Distance Metric,Evaluation,Experiment Name,Feature Normalization,Final Percentage,First Center Position,Fitness,Generated Subsets,Initial Center Strategy,Model,Order Cache Reused,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Selection Duration Seconds,Selection Scope,Split Seed,Target Metric,Training Seed,Uses Class Labels For Selection,Uses Validation For Selection
KCG,global_k_center_greedy,29.02092119812016,CIFAR10,True,squared_euclidean,0,main_global_kcg_cifar10_alexnet_all,none,0.9,1253,,1,seeded_random_global_instance,alexnet,True,0.9,CIFAR10_alexnet_KCG_accuracy_kp9000_seed1024,1024,36000,1.4146301075816154,global,42,accuracy,101024,False,False
