Accepted,Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Current Fitness,Current Fitness Before,Current Solution ID After,Current Solution ID Before,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Hamming Distance,Improved Best,Initial Percentage,Model,Neighbor Swaps,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
True,LS,0.9703333333333334,1,1,initial,0.9703333333333334,,1,,MNIST,1,prelim_features_mnist_resnext_LS_kp50,0.5,0.9703333333333334,0,True,0.5,resnext,0,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,1,42,accuracy,100456,0.9703333333333334,10,0.10016118435934186,21.56358008645475,10,0.10016118435934186,valid,0.9699392641586535,0.9701092158640293,0.969927559342854,100456
False,LS,0.9703333333333334,1,1,neighbor,0.9703333333333334,0.9703333333333334,1,1,MNIST,2,prelim_features_mnist_resnext_LS_kp50,0.5,0.9701666666666666,20,False,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,2,42,accuracy,100456,0.9701666666666666,9,0.09886513078585267,21.587499357759953,10,0.09886513078585267,valid,0.9696926035193943,0.9698886561492562,0.9695759615343702,100456
False,LS,0.9703333333333334,1,1,neighbor,0.9703333333333334,0.9703333333333334,1,1,MNIST,3,prelim_features_mnist_resnext_LS_kp50,0.5,0.9695,20,False,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,3,42,accuracy,100456,0.9695,9,0.09880709019427499,21.481533832848072,10,0.09880709019427499,valid,0.9690258640167897,0.9692784114973898,0.9688919015129572,100456
True,LS,0.97125,4,4,neighbor,0.97125,0.9703333333333334,4,1,MNIST,4,prelim_features_mnist_resnext_LS_kp50,0.5,0.97125,20,True,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,4,42,accuracy,100456,0.97125,10,0.0969762211702764,21.450465224683285,10,0.0969762211702764,valid,0.9708268801145448,0.9709363410698716,0.9707658915284856,100456
False,LS,0.97125,4,4,neighbor,0.97125,0.97125,4,4,MNIST,5,prelim_features_mnist_resnext_LS_kp50,0.5,0.9705,20,False,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,5,42,accuracy,100456,0.9705,10,0.09861901364972193,21.479515813291073,10,0.09861901364972193,valid,0.9700504064717356,0.9700079581162775,0.9702657274486853,100456
False,LS,0.97125,4,4,neighbor,0.97125,0.97125,4,4,MNIST,6,prelim_features_mnist_resnext_LS_kp50,0.5,0.9698333333333333,20,False,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,6,42,accuracy,100456,0.9698333333333333,10,0.10008118530983726,21.444486623629928,10,0.10008118530983726,valid,0.9694158927426535,0.9700761666856522,0.9690681980730014,100456
True,LS,0.97125,4,4,neighbor,0.97125,0.97125,7,4,MNIST,7,prelim_features_mnist_resnext_LS_kp50,0.5,0.97125,20,False,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,7,42,accuracy,100456,0.97125,9,0.10017348676671585,21.58868926949799,10,0.10017348676671585,valid,0.9707646764270084,0.9707956068949397,0.9707796461779792,100456
False,LS,0.97125,4,4,neighbor,0.97125,0.97125,7,7,MNIST,8,prelim_features_mnist_resnext_LS_kp50,0.5,0.9708333333333333,20,False,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,8,42,accuracy,100456,0.9708333333333333,9,0.09980299251526595,21.458173613995314,10,0.09980299251526595,valid,0.9703973275349982,0.970455548751457,0.970383560392713,100456
False,LS,0.97125,4,4,neighbor,0.97125,0.97125,7,7,MNIST,9,prelim_features_mnist_resnext_LS_kp50,0.5,0.97075,20,False,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,9,42,accuracy,100456,0.97075,9,0.09901970964670181,21.41866149380803,10,0.09901970964670181,valid,0.9702505377549399,0.9702727520271882,0.9702661873987488,100456
True,LS,0.9716666666666667,10,10,neighbor,0.9716666666666667,0.97125,10,7,MNIST,10,prelim_features_mnist_resnext_LS_kp50,0.5,0.9716666666666667,20,True,0.5,resnext,10,0.5,MNIST_resnext_LS_accuracy_kp5000_seed456,456,24000,10,42,accuracy,100456,0.9716666666666667,9,0.10069547227521737,21.592145020142198,10,0.10069547227521737,valid,0.9712764629441122,0.9713663335781909,0.9712561170333469,100456
