Accepted,Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Current Fitness,Current Fitness Before,Current Solution ID After,Current Solution ID Before,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Hamming Distance,Improved Best,Initial Percentage,Model,Neighbor Swaps,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
True,LS,0.9390833333333334,1,1,initial,0.9390833333333334,,1,,MNIST,1,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.9390833333333334,0,True,0.1,efficientnetv2,0,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,1,42,accuracy,100042,0.9390833333333334,10,0.20438512379924456,11.492773788049817,10,0.20438512379924456,valid,0.9379237180749804,0.9384463652546193,0.938061722468609,100042
False,LS,0.9390833333333334,1,1,neighbor,0.9390833333333334,0.9390833333333334,1,1,MNIST,2,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.938,20,False,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,2,42,accuracy,100042,0.938,10,0.20578926091392835,7.904976097866893,10,0.20578926091392835,valid,0.9369136236250288,0.9374290420540493,0.9371108571536114,100042
True,LS,0.9396666666666667,3,3,neighbor,0.9396666666666667,0.9390833333333334,3,1,MNIST,3,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.9396666666666667,20,True,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,3,42,accuracy,100042,0.9396666666666667,10,0.20513791099190712,7.919411040842533,10,0.20513791099190712,valid,0.9383568440868144,0.9389795550308724,0.9385447397602376,100042
False,LS,0.9396666666666667,3,3,neighbor,0.9396666666666667,0.9396666666666667,3,3,MNIST,4,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.9364166666666667,20,False,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,4,42,accuracy,100042,0.9364166666666667,10,0.2097617998123169,7.940243937075138,10,0.2097617998123169,valid,0.9351678116787138,0.9365483416688889,0.9351297682362063,100042
False,LS,0.9396666666666667,3,3,neighbor,0.9396666666666667,0.9396666666666667,3,3,MNIST,5,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.9371666666666667,20,False,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,5,42,accuracy,100042,0.9371666666666667,10,0.21084455888470013,7.846228154376149,10,0.21084455888470013,valid,0.9361530217828353,0.9370563893977701,0.936197255359913,100042
False,LS,0.9396666666666667,3,3,neighbor,0.9396666666666667,0.9396666666666667,3,3,MNIST,6,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.9385833333333333,20,False,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,6,42,accuracy,100042,0.9385833333333333,10,0.20549782064557076,7.8554072342813015,10,0.20549782064557076,valid,0.9377476446044897,0.9380849515672421,0.9379197737134526,100042
False,LS,0.9396666666666667,3,3,neighbor,0.9396666666666667,0.9396666666666667,3,3,MNIST,7,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.934,20,False,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,7,42,accuracy,100042,0.934,10,0.216100196570158,7.902691099792719,10,0.216100196570158,valid,0.9328320523654201,0.9347302708075971,0.9327221058719324,100042
True,LS,0.9403333333333334,8,8,neighbor,0.9403333333333334,0.9396666666666667,8,3,MNIST,8,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.9403333333333334,20,True,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,8,42,accuracy,100042,0.9403333333333334,10,0.2022799660960833,7.855838034301996,10,0.2022799660960833,valid,0.9393635920307022,0.9393695267119446,0.9397292804070462,100042
True,LS,0.9404166666666667,9,9,neighbor,0.9404166666666667,0.9403333333333334,9,8,MNIST,9,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.9404166666666667,20,True,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,9,42,accuracy,100042,0.9404166666666667,10,0.20379779966672262,7.865292105823755,10,0.20379779966672262,valid,0.9395174703694863,0.9398038387646024,0.9394770135138228,100042
True,LS,0.94125,10,10,neighbor,0.94125,0.9404166666666667,10,9,MNIST,10,prelim_features_mnist_efficientnetv2_LS_kp10,0.1,0.94125,20,True,0.1,efficientnetv2,10,0.1,MNIST_efficientnetv2_LS_accuracy_kp1000_seed42,42,4800,10,42,accuracy,100042,0.94125,10,0.20213602123657862,7.891920760273933,10,0.20213602123657862,valid,0.9402992944333267,0.9403176249087867,0.940371001896019,100042
