experiment_name,configuration_fingerprint,run_id,algorithm,dataset,model,target_metric,metric_averaging,keep_percentage,selected_instances,selected_percentage,total_instances,search_seed,training_seed,split_seed,max_evaluations,evaluations_done,best_fitness,search_duration_seconds,population_size,tournament_size,mutation_probability,mutation_fraction,local_search_num_swaps,memetic_local_search_probability,memetic_local_search_steps,memetic_local_search_num_swaps,batch_size,num_epochs,learning_rate,weight_decay,validation_fraction,pretrained,freeze_backbone,deterministic_algorithms,device,status,error
prelim_features_mnist_alexnet_GEN_kp25,122807feabf0ad49a75f76b9ae9783f92778f320658001d5b488339b77c9745f,MNIST_alexnet_GEN_accuracy_kp2500_seed1024,GEN,MNIST,alexnet,accuracy,macro,0.25,12000,0.25,48000,1024,101024,42,100,100,0.9676666666666667,1407.7079996671528,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
prelim_features_mnist_alexnet_GEN_kp25,122807feabf0ad49a75f76b9ae9783f92778f320658001d5b488339b77c9745f,MNIST_alexnet_GEN_accuracy_kp2500_seed123,GEN,MNIST,alexnet,accuracy,macro,0.25,12000,0.25,48000,123,100123,42,100,100,0.9665833333333333,1406.902717212215,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
prelim_features_mnist_alexnet_GEN_kp25,122807feabf0ad49a75f76b9ae9783f92778f320658001d5b488339b77c9745f,MNIST_alexnet_GEN_accuracy_kp2500_seed42,GEN,MNIST,alexnet,accuracy,macro,0.25,12000,0.25,48000,42,100042,42,100,100,0.9680833333333333,1407.6677427310497,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
prelim_features_mnist_alexnet_GEN_kp25,122807feabf0ad49a75f76b9ae9783f92778f320658001d5b488339b77c9745f,MNIST_alexnet_GEN_accuracy_kp2500_seed456,GEN,MNIST,alexnet,accuracy,macro,0.25,12000,0.25,48000,456,100456,42,100,100,0.96775,1404.890203135088,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
prelim_features_mnist_alexnet_GEN_kp25,122807feabf0ad49a75f76b9ae9783f92778f320658001d5b488339b77c9745f,MNIST_alexnet_GEN_accuracy_kp2500_seed789,GEN,MNIST,alexnet,accuracy,macro,0.25,12000,0.25,48000,789,100789,42,100,100,0.966,1406.695387745276,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
