Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.7974,1,1,initial,,,CIFAR10,1,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.7974,0,True,0.5,alexnet,False,0,0,,,,,,,,,1,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,1,42,accuracy,101024,0.7974,2,0.6008279411792755,15.497723951935768,10,0.6008279411792755,valid,0.7971250337247865,0.8083683568768656,0.7974,101024
GEN,0.8081,2,2,initial,,,CIFAR10,2,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.8081,0,True,0.5,alexnet,False,0,0,,,,,,,,,2,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,2,42,accuracy,101024,0.8081,4,0.5931717338562011,14.829721495509148,10,0.5931717338562011,valid,0.8073630465167833,0.8088746909494997,0.8080999999999999,101024
GEN,0.8081,2,2,initial,,,CIFAR10,3,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.8058,0,False,0.5,alexnet,False,0,0,,,,,,,,,3,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,3,42,accuracy,101024,0.8058,4,0.5906326736450195,14.726226948201656,10,0.5906326736450195,valid,0.8052431555794627,0.8078716864102604,0.8058,101024
GEN,0.8081,2,2,initial,,,CIFAR10,4,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.8041,0,False,0.5,alexnet,False,0,0,,,,,,,,,4,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,4,42,accuracy,101024,0.8041,3,0.5951508804321289,14.71263613551855,10,0.5951508804321289,valid,0.8016502957911322,0.8054907186152764,0.8041,101024
GEN,0.8081,2,2,initial,,,CIFAR10,5,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.7979,0,False,0.5,alexnet,False,0,0,,,,,,,,,5,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,5,42,accuracy,101024,0.7979,1,0.5895022030353546,15.615911349654198,10,0.5895022030353546,valid,0.7968441057859668,0.802037210089442,0.7979,101024
GEN,0.8081,2,2,initial,,,CIFAR10,6,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.8038,0,False,0.5,alexnet,False,0,0,,,,,,,,,6,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,6,42,accuracy,101024,0.8038,3,0.585809851360321,14.592445895075798,10,0.585809851360321,valid,0.8032099954627683,0.8069279802126814,0.8038000000000001,101024
GEN,0.8081,2,2,initial,,,CIFAR10,7,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.7996,0,False,0.5,alexnet,False,0,0,,,,,,,,,7,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,7,42,accuracy,101024,0.7996,2,0.5883007647037506,14.887199573218822,10,0.5883007647037506,valid,0.7990872902772256,0.8022566563752349,0.7996000000000001,101024
GEN,0.8081,2,2,initial,,,CIFAR10,8,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.8054,0,False,0.5,alexnet,False,0,0,,,,,,,,,8,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,8,42,accuracy,101024,0.8054,2,0.5704429205417633,37.06242414563894,10,0.5704429205417633,valid,0.8049207015735945,0.8062799708334637,0.8054,101024
GEN,0.8081,2,2,initial,,,CIFAR10,9,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.7966,0,False,0.5,alexnet,False,0,0,,,,,,,,,9,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,9,42,accuracy,101024,0.7966,1,0.5897482544898986,15.170934855937958,10,0.5897482544898986,valid,0.7961237161037061,0.8021271066573966,0.7966,101024
GEN,0.8081,2,2,initial,,,CIFAR10,10,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.7923,0,False,0.5,alexnet,False,0,0,,,,,,,,,10,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,10,42,accuracy,101024,0.7923,1,0.5927689227104187,14.77067268639803,10,0.5927689227104187,valid,0.7926567735333203,0.7975462443536643,0.7923,101024
GEN,0.8087,11,11,offspring,9992,10056,CIFAR10,11,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.8087,1,True,0.5,alexnet,False,0,0,1,0.8081,2,2,0.7979,5,5,20048,2,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,11,42,accuracy,101024,0.8087,3,0.5804215658664703,14.750942438840866,10,0.5804215658664703,valid,0.8080430914362949,0.8106413733166965,0.8087,101024
GEN,0.8087,11,11,offspring,10056,9992,CIFAR10,12,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.806,1,False,0.5,alexnet,False,0,0,2,0.8081,2,2,0.7979,5,5,20048,3,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,12,42,accuracy,101024,0.806,3,0.5989441920280456,14.873578652739525,10,0.5989441920280456,valid,0.8064869262363754,0.8100626104194817,0.806,101024
GEN,0.8087,11,11,offspring,9884,10164,CIFAR10,13,main_b1000_cifar10_alexnet_GEN_kp50_seed1024,0.5,0.8018,1,False,0.5,alexnet,False,0,0,1,0.8081,2,2,0.8041,4,4,20048,4,0.5,CIFAR10_alexnet_GEN_accuracy_kp5000_seed1024,1024,20000,13,42,accuracy,101024,0.8018,2,0.5923516793251038,14.628999099135399,10,0.5923516793251038,valid,0.8013032542030439,0.8078672797215607,0.8017999999999998,101024
