Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Local Current Solution ID After,Local Current Solution ID Before,Local Fitness After,Local Fitness Before,Local Search Accepted,Local Search Applied,Local Search Hamming Distance,Local Search Origin Evaluation,Local Search Origin Solution ID,Local Search Step,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
MEM,0.9751666666666666,1,1,initial,,,MNIST,1,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9751666666666666,0,True,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,1,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,1,42,accuracy,100042,0.9751666666666666,10,0.0824805624547104,31.243878979235888,10,0.0824805624547104,valid,0.9747582843297609,0.9750104768437353,0.9745827375880907,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,2,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9745,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,2,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,2,42,accuracy,100042,0.9745,10,0.08411309071568152,29.439559888094664,10,0.08411309071568152,valid,0.9740721294083252,0.9741370854948922,0.9740503279230808,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,3,prelim_features_mnist_resnext_MEM_kp75,0.75,0.97375,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,3,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,3,42,accuracy,100042,0.97375,10,0.08629703505026798,29.174553133547306,10,0.08629703505026798,valid,0.9733407701758336,0.9733332982347068,0.9734140063426103,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,4,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9733333333333334,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,4,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,4,42,accuracy,100042,0.9733333333333334,9,0.08762472834810614,29.154986096546054,10,0.08762472834810614,valid,0.9729121562619649,0.9731281321647105,0.9727686367600648,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,5,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9744166666666667,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,5,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,5,42,accuracy,100042,0.9744166666666667,10,0.08343272378419836,29.147874964401126,10,0.08343272378419836,valid,0.9740064287240091,0.9741236445934696,0.9739421098176402,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,6,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9739166666666667,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,6,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,6,42,accuracy,100042,0.9739166666666667,10,0.08702672061572472,29.086558716371655,10,0.08702672061572472,valid,0.9734757622131044,0.9736204622433047,0.9734592026264334,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,7,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9741666666666666,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,7,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,7,42,accuracy,100042,0.9741666666666666,10,0.0859358453421543,29.240444406867027,10,0.0859358453421543,valid,0.9738087249188254,0.9742959661830163,0.9735142550108027,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,8,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9731666666666666,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,8,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,8,42,accuracy,100042,0.9731666666666666,10,0.08532827958464623,29.242965696379542,10,0.08532827958464623,valid,0.9727358712248984,0.9728654047221352,0.9726989185716702,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,9,prelim_features_mnist_resnext_MEM_kp75,0.75,0.97425,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,9,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,9,42,accuracy,100042,0.97425,10,0.08382918259873987,29.04927735775709,10,0.08382918259873987,valid,0.9738294861853213,0.9738812323907358,0.9738168914824152,100042
MEM,0.9751666666666666,1,1,initial,,,MNIST,10,prelim_features_mnist_resnext_MEM_kp75,0.75,0.9746666666666667,0,False,0.75,,,,,,False,0,,,0,resnext,False,0,0,,,,,,,,,10,0.75,MNIST_resnext_MEM_accuracy_kp7500_seed42,42,36000,10,42,accuracy,100042,0.9746666666666667,10,0.08503051610353092,29.355774307623506,10,0.08503051610353092,valid,0.9742244648782268,0.9744360892786104,0.9741958967481755,100042
