Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.44,1,1,random,TINYIMAGENET,1,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.44,True,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,1,42,accuracy,100042,0.44,1,2.8770118475914,30.893717266619205,10,2.8770118475914,valid,0.4377812418770526,0.49579730540136296,0.44,100042
RS,0.44,1,1,random,TINYIMAGENET,2,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.43995,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,2,42,accuracy,100042,0.43995,1,2.823120727920532,37.93486378341913,10,2.823120727920532,valid,0.4379323758416514,0.488287870600594,0.43995000000000006,100042
RS,0.44,1,1,random,TINYIMAGENET,3,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4345,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,3,42,accuracy,100042,0.4345,1,2.867889402151108,37.77200248092413,10,2.867889402151108,valid,0.43167817755076726,0.4853112202702428,0.43450000000000005,100042
RS,0.44,1,1,random,TINYIMAGENET,4,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.43985,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,4,42,accuracy,100042,0.43985,1,2.847242794036865,37.60632426291704,10,2.847242794036865,valid,0.43904791934691434,0.4965331705226518,0.43985,100042
RS,0.44225,5,5,random,TINYIMAGENET,5,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.44225,True,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,5,42,accuracy,100042,0.44225,1,2.822075945520401,30.118111461400986,10,2.822075945520401,valid,0.44020641994477844,0.49838227473959273,0.4422499999999999,100042
RS,0.44225,5,5,random,TINYIMAGENET,6,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4379,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,6,42,accuracy,100042,0.4379,1,2.8693920140743256,29.814545065164566,10,2.8693920140743256,valid,0.43439488797515335,0.49335980159201137,0.43790000000000007,100042
RS,0.44225,5,5,random,TINYIMAGENET,7,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4367,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,7,42,accuracy,100042,0.4367,1,2.8506939408302308,30.04825959354639,10,2.8506939408302308,valid,0.4374163203525018,0.4948828037388094,0.43670000000000003,100042
RS,0.44225,5,5,random,TINYIMAGENET,8,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.43725,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,8,42,accuracy,100042,0.43725,1,2.859153160619736,37.454049468040466,10,2.859153160619736,valid,0.4304682377274365,0.4884624933493641,0.43725,100042
RS,0.44225,5,5,random,TINYIMAGENET,9,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.44105,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,9,42,accuracy,100042,0.44105,1,2.8265831271648407,29.883460886776447,10,2.8265831271648407,valid,0.43769736257692243,0.4891545310126722,0.44105000000000005,100042
RS,0.44225,5,5,random,TINYIMAGENET,10,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.43815,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,10,42,accuracy,100042,0.43815,1,2.851830319929123,37.35957097262144,10,2.851830319929123,valid,0.43539957392975176,0.4951097942720034,0.43815,100042
RS,0.4439,11,11,random,TINYIMAGENET,11,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4439,True,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,11,42,accuracy,100042,0.4439,1,2.826181126499176,29.99238745868206,10,2.826181126499176,valid,0.4387637727784492,0.4843948359584068,0.44389999999999996,100042
RS,0.4462,12,12,random,TINYIMAGENET,12,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4462,True,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,12,42,accuracy,100042,0.4462,1,2.8421923315048216,29.9035636857152,10,2.8421923315048216,valid,0.4418914248531935,0.49103470241994573,0.44620000000000004,100042
RS,0.4462,12,12,random,TINYIMAGENET,13,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4354,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,13,42,accuracy,100042,0.4354,1,2.856145615053177,30.093405202031136,10,2.856145615053177,valid,0.4310177894804327,0.48907778497667154,0.4354,100042
RS,0.4462,12,12,random,TINYIMAGENET,14,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.43525,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,14,42,accuracy,100042,0.43525,1,2.8775992924690246,29.89790653437376,10,2.8775992924690246,valid,0.43557993279392976,0.5062675894073753,0.4352500000000001,100042
RS,0.4462,12,12,random,TINYIMAGENET,15,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4408,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,15,42,accuracy,100042,0.4408,1,2.8362101161003115,29.996564246714115,10,2.8362101161003115,valid,0.4394887237693554,0.4926011831777566,0.44079999999999997,100042
RS,0.4462,12,12,random,TINYIMAGENET,16,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4297,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,16,42,accuracy,100042,0.4297,1,2.9330257081508635,29.888796649873257,10,2.9330257081508635,valid,0.42900804847357826,0.5004359501999747,0.42969999999999997,100042
RS,0.4462,12,12,random,TINYIMAGENET,17,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4407,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,17,42,accuracy,100042,0.4407,1,2.890153868055344,29.913858257234097,10,2.890153868055344,valid,0.4386471283026503,0.4979207395928282,0.4407000000000001,100042
RS,0.4462,12,12,random,TINYIMAGENET,18,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.44005,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,18,42,accuracy,100042,0.44005,1,2.864372763061523,30.063895136117935,10,2.864372763061523,valid,0.43708529046402944,0.48635004765940415,0.44004999999999994,100042
RS,0.4462,12,12,random,TINYIMAGENET,19,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4432,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,19,42,accuracy,100042,0.4432,1,2.829659161233902,29.83494135737419,10,2.829659161233902,valid,0.44126428226142617,0.5008258146507223,0.4432000000000001,100042
RS,0.4462,12,12,random,TINYIMAGENET,20,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.44545,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,20,42,accuracy,100042,0.44545,1,2.816084245634079,30.063227705657482,10,2.816084245634079,valid,0.44200219710464955,0.49573159633895286,0.44545,100042
RS,0.4462,12,12,random,TINYIMAGENET,21,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4335,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,21,42,accuracy,100042,0.4335,1,2.8579790189266205,29.50852993875742,10,2.8579790189266205,valid,0.435739149205884,0.4936143415553649,0.4335,100042
RS,0.4462,12,12,random,TINYIMAGENET,22,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.43615,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,22,42,accuracy,100042,0.43615,1,2.8599370131969453,28.485776834189892,10,2.8599370131969453,valid,0.4312782538738623,0.48598674051468566,0.4361499999999999,100042
RS,0.4462,12,12,random,TINYIMAGENET,23,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.4287,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,23,42,accuracy,100042,0.4287,1,2.935817640376091,28.348988756537437,10,2.935817640376091,valid,0.4260530943849821,0.49310254123194963,0.4287,100042
RS,0.4462,12,12,random,TINYIMAGENET,24,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.44235,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,24,42,accuracy,100042,0.44235,1,2.851773750448227,37.58939599990845,10,2.851773750448227,valid,0.44003954883472945,0.4981845244301229,0.44235,100042
RS,0.4462,12,12,random,TINYIMAGENET,25,main_b1000_tinyimagenet_alexnet_RS_kp50_seed42,0.5,0.44085,False,0.5,alexnet,0.5,TINYIMAGENET_alexnet_RS_accuracy_kp5000_seed42,42,40000,25,42,accuracy,100042,0.44085,1,2.845093466615677,37.63104432821274,10,2.845093466615677,valid,0.43620884014349587,0.4915050994437209,0.4408500000000001,100042
