experiment_name,configuration_fingerprint,run_id,algorithm,dataset,model,target_metric,metric_averaging,keep_percentage,selected_instances,selected_percentage,total_instances,search_seed,training_seed,split_seed,max_evaluations,evaluations_done,generated_subsets,uses_validation_for_selection,selection_strategy,best_fitness,search_duration_seconds,population_size,tournament_size,mutation_probability,mutation_fraction,local_search_num_swaps,memetic_local_search_probability,memetic_local_search_steps,memetic_local_search_num_swaps,batch_size,num_epochs,learning_rate,weight_decay,validation_fraction,pretrained,freeze_backbone,deterministic_algorithms,device,status,error
main_full100_zeus_tinyimagenet_alexnet,8461939c2d9a6c0292d55b7dfdbfd83cd53ebb2b7d2786f37680f2b6c1484f4d,TINYIMAGENET_alexnet_SRS_accuracy_kp1000_seed1024,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.1,8000,0.1,80000,1024,101024,42,0,0,1,False,single_class_stratified_random_sample,,0.030443936586380005,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
main_full100_zeus_tinyimagenet_alexnet,8461939c2d9a6c0292d55b7dfdbfd83cd53ebb2b7d2786f37680f2b6c1484f4d,TINYIMAGENET_alexnet_SRS_accuracy_kp1000_seed123,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.1,8000,0.1,80000,123,100123,42,0,0,1,False,single_class_stratified_random_sample,,0.032372936606407166,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
main_full100_zeus_tinyimagenet_alexnet,8461939c2d9a6c0292d55b7dfdbfd83cd53ebb2b7d2786f37680f2b6c1484f4d,TINYIMAGENET_alexnet_SRS_accuracy_kp1000_seed42,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.1,8000,0.1,80000,42,100042,42,0,0,1,False,single_class_stratified_random_sample,,0.03570765256881714,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
main_full100_zeus_tinyimagenet_alexnet,8461939c2d9a6c0292d55b7dfdbfd83cd53ebb2b7d2786f37680f2b6c1484f4d,TINYIMAGENET_alexnet_SRS_accuracy_kp1000_seed456,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.1,8000,0.1,80000,456,100456,42,0,0,1,False,single_class_stratified_random_sample,,0.03285396099090576,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
main_full100_zeus_tinyimagenet_alexnet,8461939c2d9a6c0292d55b7dfdbfd83cd53ebb2b7d2786f37680f2b6c1484f4d,TINYIMAGENET_alexnet_SRS_accuracy_kp1000_seed789,SRS,TINYIMAGENET,alexnet,accuracy,macro,0.1,8000,0.1,80000,789,100789,42,0,0,1,False,single_class_stratified_random_sample,,0.03700312227010727,10,3,0.1,0.05,10,0.2,10,5,32,10,0.001,0.0,0.2,True,True,True,cuda,completed,
