Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Improved Best,Initial Percentage,Model,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
RS,0.9390833333333334,1,1,random,MNIST,1,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.9390833333333334,True,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,1,42,accuracy,100042,0.9390833333333334,10,0.20438512379924456,8.732111463323236,10,0.20438512379924456,valid,0.9379237180749804,0.9384463652546193,0.938061722468609,100042
RS,0.93975,2,2,random,MNIST,2,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.93975,True,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,2,42,accuracy,100042,0.93975,10,0.20667643849054973,7.857378488406539,10,0.20667643849054973,valid,0.9384317942544135,0.938621656307364,0.9389703873362271,100042
RS,0.9415,3,3,random,MNIST,3,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.9415,True,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,3,42,accuracy,100042,0.9415,10,0.2060497430562973,7.88052012771368,10,0.2060497430562973,valid,0.9404959727005859,0.9404955510302095,0.9405857316597459,100042
RS,0.9428333333333333,4,4,random,MNIST,4,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.9428333333333333,True,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,4,42,accuracy,100042,0.9428333333333333,10,0.2068888183136781,7.838424310088158,10,0.2068888183136781,valid,0.9422369011444633,0.9426663498968344,0.9420989318955504,100042
RS,0.9428333333333333,4,4,random,MNIST,5,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.9393333333333334,False,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,5,42,accuracy,100042,0.9393333333333334,10,0.2080995715558529,7.877381453290582,10,0.2080995715558529,valid,0.9380866540538216,0.9384922618089035,0.9383248541776729,100042
RS,0.9428333333333333,4,4,random,MNIST,6,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.93975,False,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,6,42,accuracy,100042,0.93975,10,0.20753401274482408,7.825331157073379,10,0.20753401274482408,valid,0.9385809332547334,0.9389645277185765,0.9384820774500937,100042
RS,0.9428333333333333,4,4,random,MNIST,7,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.9395,False,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,7,42,accuracy,100042,0.9395,10,0.21119998770952225,7.866935396566987,10,0.21119998770952225,valid,0.9383712488837244,0.9401089860694762,0.9379104849734061,100042
RS,0.9428333333333333,4,4,random,MNIST,8,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.94125,False,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,8,42,accuracy,100042,0.94125,10,0.2036265755991141,7.888033449649811,10,0.2036265755991141,valid,0.9401923893160646,0.9402255746460144,0.9402975261393547,100042
RS,0.9428333333333333,4,4,random,MNIST,9,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.9409166666666666,False,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,9,42,accuracy,100042,0.9409166666666666,10,0.21003043807546298,8.002597812563181,10,0.21003043807546298,valid,0.940138509653649,0.9407631441188663,0.940054393162427,100042
RS,0.9428333333333333,4,4,random,MNIST,10,prelim_features_mnist_efficientnetv2_RS_kp10,0.1,0.9386666666666666,False,0.1,efficientnetv2,0.1,MNIST_efficientnetv2_RS_accuracy_kp1000_seed42,42,4800,10,42,accuracy,100042,0.9386666666666666,10,0.20674723362425962,7.84044118411839,10,0.20674723362425962,valid,0.9373890120374242,0.9382965490998503,0.9374312818745774,100042
