Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Crossover Hamming Parent 1,Crossover Hamming Parent 2,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Generation,Improved Best,Initial Percentage,Model,Mutation Applied,Mutation Hamming Distance,Mutation Swaps,Offspring Number,Parent 1 Fitness,Parent 1 ID,Parent 1 Index,Parent 2 Fitness,Parent 2 ID,Parent 2 Index,Parent Hamming Distance,Population Slot,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
GEN,0.8105,1,1,initial,,,CIFAR10,1,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8105,0,True,0.9,alexnet,False,0,0,,,,,,,,,1,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,1,42,accuracy,100123,0.8105,1,0.5677965305805206,29.574260485358536,10,0.5677965305805206,valid,0.8103081420470296,0.8152831299455465,0.8105,100123
GEN,0.8132,2,2,initial,,,CIFAR10,2,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8132,0,True,0.9,alexnet,False,0,0,,,,,,,,,2,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,2,42,accuracy,100123,0.8132,2,0.5660513692378998,29.57485712505877,10,0.5660513692378998,valid,0.8133490106704044,0.8156435946509968,0.8131999999999999,100123
GEN,0.8132,2,2,initial,,,CIFAR10,3,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8021,0,False,0.9,alexnet,False,0,0,,,,,,,,,3,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,3,42,accuracy,100123,0.8021,1,0.5780799230575562,29.67794435657561,10,0.5780799230575562,valid,0.8020499556734407,0.8078571691280926,0.8020999999999999,100123
GEN,0.8199,4,4,initial,,,CIFAR10,4,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8199,0,True,0.9,alexnet,False,0,0,,,,,,,,,4,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,4,42,accuracy,100123,0.8199,3,0.5623802490711212,29.529354634694755,10,0.5623802490711212,valid,0.8202377370305628,0.8231564248039975,0.8199,100123
GEN,0.8199,4,4,initial,,,CIFAR10,5,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8142,0,False,0.9,alexnet,False,0,0,,,,,,,,,5,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,5,42,accuracy,100123,0.8142,2,0.5596168880462646,29.75518009159714,10,0.5596168880462646,valid,0.8123088718908459,0.8165284180278981,0.8141999999999999,100123
GEN,0.8199,4,4,initial,,,CIFAR10,6,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8154,0,False,0.9,alexnet,False,0,0,,,,,,,,,6,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,6,42,accuracy,100123,0.8154,2,0.5653312610626221,29.460522464476526,10,0.5653312610626221,valid,0.8146871612062443,0.8160447248749282,0.8154,100123
GEN,0.8199,4,4,initial,,,CIFAR10,7,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8089,0,False,0.9,alexnet,False,0,0,,,,,,,,,7,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,7,42,accuracy,100123,0.8089,2,0.5685696256160736,29.782770784571767,10,0.5685696256160736,valid,0.8084422699119372,0.8120627017830493,0.8089000000000001,100123
GEN,0.8199,4,4,initial,,,CIFAR10,8,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8082,0,False,0.9,alexnet,False,0,0,,,,,,,,,8,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,8,42,accuracy,100123,0.8082,2,0.5747619764328002,29.450460775755346,10,0.5747619764328002,valid,0.8071427252399814,0.8140724785694726,0.8081999999999999,100123
GEN,0.8199,4,4,initial,,,CIFAR10,9,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8128,0,False,0.9,alexnet,False,0,0,,,,,,,,,9,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,9,42,accuracy,100123,0.8128,2,0.5661535835027695,29.867916475981474,10,0.5661535835027695,valid,0.8130072374517008,0.8204754002943148,0.8128,100123
GEN,0.8199,4,4,initial,,,CIFAR10,10,prelim_features_cifar10_alexnet_GEN_kp90,0.9,0.8057,0,False,0.9,alexnet,False,0,0,,,,,,,,,10,0.9,CIFAR10_alexnet_GEN_accuracy_kp9000_seed123,123,36000,10,42,accuracy,100123,0.8057,1,0.5650428275108338,29.406846691854298,10,0.5650428275108338,valid,0.8058968675287745,0.8094372706995999,0.8056999999999999,100123
