Accepted,Algorithm,Best Fitness,Best Found At Evaluation,Best Solution ID,Candidate Type,Current Fitness,Current Fitness Before,Current Solution ID After,Current Solution ID Before,Dataset,Evaluation,Experiment Name,Final Percentage,Fitness,Hamming Distance,Improved Best,Initial Percentage,Model,Neighbor Swaps,Requested Keep Percentage,Run ID,Search Seed,Selected Instances,Solution ID,Split Seed,Target Metric,Training Seed,accuracy,best_epoch,best_validation_loss,candidate_duration_seconds,epochs_trained,evaluation_loss,evaluation_split,f1,precision,recall,training_seed
True,LS,0.97125,1,1,initial,0.97125,,1,,MNIST,1,prelim_features_mnist_alexnet_LS_kp75,0.75,0.97125,0,True,0.75,alexnet,0,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,1,42,accuracy,100042,0.97125,6,0.08739029518825313,31.723085161298513,10,0.08739029518825313,valid,0.9708563006349419,0.9711760092094757,0.9707384130346984,100042
True,LS,0.9755,2,2,neighbor,0.9755,0.97125,2,1,MNIST,2,prelim_features_mnist_alexnet_LS_kp75,0.75,0.9755,20,True,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,2,42,accuracy,100042,0.9755,10,0.0810661446734642,31.49627765454352,10,0.0810661446734642,valid,0.975164829524205,0.9753353816103804,0.975070936994241,100042
False,LS,0.9755,2,2,neighbor,0.9755,0.9755,2,2,MNIST,3,prelim_features_mnist_alexnet_LS_kp75,0.75,0.972,20,False,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,3,42,accuracy,100042,0.972,9,0.09080767109796094,31.319806307554245,10,0.09080767109796094,valid,0.9715814419446337,0.9718050573942725,0.9716608871997889,100042
False,LS,0.9755,2,2,neighbor,0.9755,0.9755,2,2,MNIST,4,prelim_features_mnist_alexnet_LS_kp75,0.75,0.971,20,False,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,4,42,accuracy,100042,0.971,8,0.09214550233151143,31.264670161530375,10,0.09214550233151143,valid,0.9705438640642917,0.971376061200622,0.9702318020653683,100042
False,LS,0.9755,2,2,neighbor,0.9755,0.9755,2,2,MNIST,5,prelim_features_mnist_alexnet_LS_kp75,0.75,0.97,20,False,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,5,42,accuracy,100042,0.97,9,0.0984558017446349,31.02054268680513,10,0.0984558017446349,valid,0.9694566918246114,0.969872194285658,0.9699021199788703,100042
False,LS,0.9755,2,2,neighbor,0.9755,0.9755,2,2,MNIST,6,prelim_features_mnist_alexnet_LS_kp75,0.75,0.9725,20,False,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,6,42,accuracy,100042,0.9725,6,0.08609967687229315,31.175409607589245,10,0.08609967687229315,valid,0.9721271769309837,0.9721899503324609,0.9721614423295197,100042
False,LS,0.9755,2,2,neighbor,0.9755,0.9755,2,2,MNIST,7,prelim_features_mnist_alexnet_LS_kp75,0.75,0.9720833333333333,20,False,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,7,42,accuracy,100042,0.9720833333333333,8,0.09116647970171955,31.134367106482387,10,0.09116647970171955,valid,0.9717572637628693,0.9721384584754509,0.9715597684894263,100042
False,LS,0.9755,2,2,neighbor,0.9755,0.9755,2,2,MNIST,8,prelim_features_mnist_alexnet_LS_kp75,0.75,0.9728333333333333,20,False,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,8,42,accuracy,100042,0.9728333333333333,7,0.08691250869585201,31.185657031834126,10,0.08691250869585201,valid,0.972345294302596,0.9728129737962664,0.9721149859538161,100042
False,LS,0.9755,2,2,neighbor,0.9755,0.9755,2,2,MNIST,9,prelim_features_mnist_alexnet_LS_kp75,0.75,0.9729166666666667,20,False,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,9,42,accuracy,100042,0.9729166666666667,9,0.0822514999663302,31.052561501041055,10,0.0822514999663302,valid,0.9725177072469299,0.9725608554373395,0.9725332759983143,100042
False,LS,0.9755,2,2,neighbor,0.9755,0.9755,2,2,MNIST,10,prelim_features_mnist_alexnet_LS_kp75,0.75,0.97275,20,False,0.75,alexnet,10,0.75,MNIST_alexnet_LS_accuracy_kp7500_seed42,42,36000,10,42,accuracy,100042,0.97275,10,0.089223782439949,31.203278310596943,10,0.089223782439949,valid,0.9723820797739595,0.9728343057284322,0.9721353124360237,100042
